0.552661	-0.295811	-0.025532	0.016100	0.107898	-1.371799	0.093478	0.066946	-0.288494	-1.369593	0.001000	0.093077	4.888432	-10.250972	0.221038	0.170449
0.563171	-0.350238	-0.025816	0.018191	0.229232	-1.563444	0.097111	0.069964	0.742858	-3.077075	-0.017690	0.107333	6.449272	-9.301732	0.166142	0.141982
0.581820	-0.420121	-0.026228	0.020366	0.377721	-1.725752	0.099256	0.072000	0.906548	-3.519648	-0.020596	0.108192	7.708726	-7.663215	0.085801	0.086404
0.586757	-0.478912	-0.026609	0.022440	0.541765	-1.845566	0.099544	0.072631	-0.068235	-2.645346	-0.018745	0.102131	8.296619	-5.384377	-0.010215	0.012228
0.557553	-0.505442	-0.027051	0.024405	0.703874	-1.912225	0.097836	0.071665	-1.980013	-0.835154	-0.024134	0.097029	7.961707	-2.617735	-0.110388	-0.068556
0.484849	-0.491005	-0.027770	0.026231	0.846126	-1.919565	0.094194	0.069139	-4.178047	1.232714	-0.040783	0.088842	6.769758	0.392394	-0.205124	-0.144667
0.373937	-0.440396	-0.028958	0.027803	0.956021	-1.866562	0.088874	0.065321	-5.941441	2.908098	-0.066127	0.074814	5.039328	3.392554	-0.284556	-0.204445
0.240496	-0.368486	-0.030729	0.029078	1.027532	-1.756509	0.082343	0.060703	-6.834085	3.741563	-0.096252	0.060392	3.078457	6.181493	-0.338029	-0.237132
0.103744	-0.295646	-0.033129	0.030167	1.059249	-1.596045	0.075236	0.055904	-6.762408	3.518551	-0.127970	0.053436	1.092577	8.599836	-0.358193	-0.238357
-0.019253	-0.242884	-0.036150	0.031332	1.052827	-1.394965	0.068240	0.051493	-5.889226	2.264627	-0.158464	0.061243	-0.777086	10.487107	-0.344357	-0.212770
-0.116217	-0.228201	-0.039703	0.032879	1.012738	-1.166681	0.061953	0.047854	-4.465727	0.163838	-0.183328	0.083602	-2.384751	11.654697	-0.302338	-0.170791
-0.179938	-0.264280	-0.043573	0.034940	0.946782	-0.928659	0.056794	0.045145	-2.746215	-2.490604	-0.195560	0.109111	-3.559022	11.898142	-0.242140	-0.123641
-0.208706	-0.356213	-0.047437	0.037357	0.865913	-0.701892	0.052945	0.043334	-1.012849	-5.292141	-0.191102	0.123453	-4.151926	11.057694	-0.175923	-0.080118
-0.205755	-0.500440	-0.051048	0.039825	0.783039	-0.508521	0.050342	0.042278	0.512513	-7.812184	-0.176765	0.122204	-4.085109	9.119117	-0.115832	-0.044372
-0.175890	-0.686557	-0.054383	0.042102	0.711074	-0.367523	0.048721	0.041834	1.804936	-9.747111	-0.163821	0.110442	-3.388310	6.302772	-0.070969	-0.015162
-0.121886	-0.900677	-0.057533	0.044045	0.660284	-0.289980	0.047705	0.041932	2.997133	-10.963654	-0.155653	0.092221	-2.228094	3.055300	-0.045824	0.011480
-0.043508	-1.127967	-0.060523	0.045524	0.635884	-0.276223	0.046866	0.042538	4.234080	-11.436438	-0.147160	0.067264	-0.882240	-0.067599	-0.042549	0.036278
0.061067	-1.353703	-0.063255	0.046386	0.636465	-0.315767	0.045739	0.043507	5.566813	-11.176388	-0.132392	0.034386	0.304118	-2.540170	-0.062995	0.051141
0.192528	-1.563380	-0.065555	0.046475	0.653121	-0.389146	0.043893	0.044473	6.900334	-10.192936	-0.108349	-0.006139	0.947216	-3.942001	-0.103175	0.045405
0.347333	-1.742706	-0.067220	0.045663	0.669718	-0.471183	0.041170	0.045024	7.986014	-8.499624	-0.073998	-0.052419	0.709188	-4.046673	-0.146428	0.020429
0.515608	-1.878301	-0.068039	0.043885	0.667670	-0.537765	0.037843	0.044944	8.495888	-6.157034	-0.029038	-0.101112	-0.438178	-3.012324	-0.170637	-0.012229
0.682382	-1.959254	-0.067814	0.041157	0.633920	-0.573131	0.034543	0.044258	8.218541	-3.310869	0.025357	-0.147783	-2.127645	-1.322127	-0.159723	-0.040924
0.832184	-1.978706	-0.066405	0.037609	0.565269	-0.572227	0.032096	0.043183	7.191705	-0.179443	0.085755	-0.186346	-3.850800	0.491087	-0.106295	-0.056614
0.952728	-1.934518	-0.063784	0.033495	0.467323	-0.539433	0.031333	0.042096	5.600354	3.000318	0.145788	-0.210777	-5.202990	1.979197	-0.012391	-0.051641
1.035647	-1.829006	-0.060077	0.029151	0.351116	-0.486637	0.032916	0.041469	3.637745	6.011500	0.197495	-0.217854	-5.958383	2.792592	0.111526	-0.022588
1.076241	-1.668527	-0.055555	0.024917	0.229531	-0.430518	0.037190	0.041781	1.485835	8.656247	0.234192	-0.208401	-6.067468	2.734539	0.247945	0.030282
1.073743	-1.463307	-0.050586	0.021073	0.114651	-0.389054	0.044070	0.043460	-0.651121	10.740973	0.251398	-0.185827	-5.590589	1.780260	0.374152	0.103091
1.031865	-1.227576	-0.045610	0.017837	0.016923	-0.378932	0.053008	0.046709	-2.545311	12.062833	0.245974	-0.153029	-4.614953	0.021154	0.467679	0.181915
0.958605	-0.979654	-0.041089	0.015386	-0.055952	-0.412990	0.063139	0.051349	-3.990730	12.418827	0.217603	-0.111761	-3.301746	-2.310941	0.515594	0.246877
0.865485	-0.741371	-0.037417	0.013857	-0.100908	-0.496959	0.073592	0.056929	-4.820188	11.647706	0.171104	-0.064300	-1.898886	-4.824143	0.522064	0.287638
0.766856	-0.535988	-0.034838	0.013313	-0.118866	-0.628117	0.083750	0.062996	-4.902679	9.717335	0.114370	-0.014896	-0.571921	-7.101582	0.501526	0.307096
0.678217	-0.383873	-0.033434	0.013704	-0.111036	-0.797267	0.093248	0.069225	-4.214626	6.839004	0.055657	0.030437	0.714609	-8.858771	0.464894	0.311809
0.612784	-0.297303	-0.033105	0.014865	-0.076276	-0.991929	0.101788	0.075319	-2.917798	3.474967	0.004455	0.066371	2.091604	-9.968265	0.412865	0.300730
0.578250	-0.277242	-0.033546	0.016606	-0.011450	-1.198526	0.108970	0.080838	-1.319714	0.212074	-0.029032	0.093261	3.638946	-10.392424	0.339071	0.265306
0.574876	-0.313260	-0.034299	0.018742	0.086258	-1.402998	0.114277	0.085204	0.189160	-2.397141	-0.038403	0.110229	5.304430	-10.106907	0.238505	0.200104
0.593902	-0.385436	-0.034888	0.020973	0.216249	-1.590697	0.117186	0.087855	1.137389	-3.905207	-0.024833	0.110386	6.877689	-9.081721	0.112589	0.108133
0.617079	-0.467135	-0.034985	0.022950	0.371828	-1.746732	0.117315	0.088398	1.068027	-4.024880	0.002335	0.094080	8.029121	-7.314883	-0.029754	-0.000647
0.621519	-0.531111	-0.034552	0.024546	0.539487	-1.857332	0.114538	0.086705	-0.146882	-2.829256	0.027204	0.075497	8.427664	-4.886250	-0.174882	-0.112300
0.589506	-0.558134	-0.033859	0.025874	0.701662	-1.912013	0.109006	0.082928	-2.122100	-0.818493	0.035356	0.063880	7.929570	-1.987879	-0.309089	-0.212939
0.515613	-0.541973	-0.033325	0.027027	0.842013	-1.905221	0.101115	0.077460	-4.200843	1.335379	0.022093	0.055676	6.658647	1.122077	-0.420670	-0.291284
0.406295	-0.488718	-0.033348	0.028045	0.948607	-1.836541	0.091471	0.070868	-5.834024	3.048357	-0.010306	0.049611	4.852044	4.191669	-0.499625	-0.339670
0.275333	-0.413683	-0.034243	0.029033	1.014199	-1.710065	0.080841	0.063797	-6.717040	3.901900	-0.057238	0.050134	2.738714	7.005106	-0.538596	-0.355576
0.139062	-0.337546	-0.036210	0.030200	1.035735	-1.533721	0.070071	0.056843	-6.780396	3.683500	-0.112416	0.062243	0.522341	9.377216	-0.534999	-0.342968
0.012240	-0.281671	-0.039286	0.031827	1.014179	-1.318917	0.059976	0.050459	-6.143543	2.415350	-0.167172	0.088899	-1.593339	11.136301	-0.491585	-0.309964
-0.093578	-0.264559	-0.043302	0.034136	0.955147	-1.080514	0.051237	0.044932	-4.967583	0.272803	-0.210540	0.124476	-3.364595	12.108655	-0.416607	-0.264390
-0.169819	-0.299545	-0.047851	0.037079	0.869341	-0.836746	0.044287	0.040415	-3.402120	-2.456742	-0.230732	0.153415	-4.540324	12.129674	-0.323587	-0.212715
-0.211927	-0.392220	-0.052394	0.040298	0.771313	-0.608396	0.039254	0.036946	-1.670803	-5.353173	-0.223966	0.161454	-4.955159	11.090213	-0.228057	-0.160476
-0.220469	-0.538909	-0.056546	0.043356	0.676639	-0.416310	0.035995	0.034507	-0.028006	-7.953328	-0.201627	0.148726	-4.600111	9.031602	-0.142435	-0.109124
-0.199332	-0.728499	-0.060242	0.045983	0.598469	-0.277166	0.034220	0.033123	1.399997	-9.927653	-0.179690	0.125044	-3.637577	6.219384	-0.072221	-0.055575
-0.152425	-0.946189	-0.063606	0.048074	0.545064	-0.199605	0.033617	0.032876	2.650124	-11.138111	-0.164916	0.097470	-2.330809	3.091893	-0.017273	0.002471
-0.081520	-1.176501	-0.066735	0.049571	0.519256	-0.182645	0.033902	0.033829	3.844628	-11.578980	-0.153608	0.067071	-0.947124	0.132835	0.023542	0.062551
0.014045	-1.404709	-0.069592	0.050406	0.519128	-0.216654	0.034759	0.035852	5.096974	-11.295857	-0.138716	0.032985	0.285037	-2.249131	0.047663	0.112345
0.135727	-1.616950	-0.072033	0.050507	0.537798	-0.285156	0.035765	0.038466	6.414411	-10.328151	-0.115740	-0.004556	1.101218	-3.729579	0.049110	0.133895
0.282441	-1.799877	-0.073867	0.049814	0.561887	-0.366161	0.036475	0.040990	7.621163	-8.698140	-0.082851	-0.044864	1.162693	-4.054518	0.029676	0.121110
0.446963	-1.940768	-0.074891	0.048285	0.572781	-0.435827	0.036696	0.042908	8.373317	-6.444423	-0.039760	-0.087150	0.258415	-3.204163	0.005390	0.086441
0.614806	-2.028662	-0.074902	0.045886	0.553216	-0.475581	0.036644	0.044048	8.322305	-3.675528	0.013321	-0.130917	-1.438002	-1.537283	-0.003340	0.047338
0.768367	-2.056168	-0.073720	0.042620	0.495135	-0.477719	0.036817	0.044468	7.397788	-0.592874	0.074940	-0.173850	-3.386338	0.364974	0.015119	0.012906
0.893734	-2.020820	-0.071239	0.038576	0.402881	-0.445776	0.037795	0.044374	5.854554	2.548582	0.140478	-0.210934	-4.969812	1.963888	0.062399	-0.009239
0.983301	-1.924959	-0.067487	0.033959	0.289974	-0.391856	0.040064	0.044119	4.004364	5.518851	0.202638	-0.236260	-5.800373	2.870492	0.131877	-0.012102
1.034103	-1.774721	-0.062651	0.029083	0.172718	-0.333181	0.043888	0.044125	2.048891	8.140919	0.253627	-0.244779	-5.821455	2.876561	0.211165	0.006170
1.045962	-1.579329	-0.057051	0.024328	0.064829	-0.288186	0.049222	0.044789	0.114441	10.264645	0.287185	-0.233751	-5.208667	1.967668	0.283944	0.043545
1.021261	-1.351134	-0.051094	0.020081	-0.024191	-0.273682	0.055685	0.046359	-1.665560	11.729059	0.299519	-0.203778	-4.170675	0.250510	0.333700	0.090267
0.965534	-1.106111	-0.045215	0.016655	-0.088640	-0.302779	0.062631	0.048767	-3.125791	12.346393	0.290398	-0.159565	-2.894826	-2.060007	0.348766	0.129103
0.887941	-0.864004	-0.039793	0.014224	-0.126679	-0.382217	0.069405	0.051685	-4.080813	11.932689	0.263389	-0.108670	-1.574402	-4.612166	0.333496	0.149982
0.801394	-0.647158	-0.035113	0.012803	-0.139356	-0.510780	0.075660	0.054813	-4.345309	10.384128	0.223341	-0.058817	-0.327094	-7.005180	0.305489	0.157995
0.721413	-0.477151	-0.031372	0.012282	-0.127637	-0.680524	0.081357	0.058056	-3.818428	7.797324	0.174386	-0.015974	0.893763	-8.933708	0.278292	0.163639
0.662359	-0.369370	-0.028682	0.012460	-0.090035	-0.879538	0.086542	0.061424	-2.620168	4.554541	0.121114	0.016304	2.222459	-10.233284	0.252814	0.169854
0.632535	-0.328072	-0.027015	0.013155	-0.023303	-1.094057	0.091144	0.064827	-1.107254	1.257816	0.071413	0.040446	3.721223	-10.829694	0.221656	0.169194
0.631543	-0.344984	-0.026160	0.014249	0.075078	-1.309398	0.094924	0.067981	0.273735	-1.477782	0.034604	0.058818	5.320634	-10.682884	0.176690	0.152282
0.650245	-0.401569	-0.025766	0.015542	0.204446	-1.510300	0.097532	0.070495	1.090838	-3.177471	0.016378	0.065370	6.833041	-9.768136	0.113436	0.115140
0.671375	-0.472245	-0.025477	0.016758	0.358790	-1.681494	0.098612	0.071982	0.953041	-3.534317	0.014888	0.058448	7.966223	-8.095784	0.032955	0.059393
0.673068	-0.529705	-0.025114	0.017785	0.525585	-1.809012	0.097911	0.072153	-0.292133	-2.552763	0.019090	0.049406	8.393658	-5.753236	-0.058257	-0.009171
0.637158	-0.553200	-0.024770	0.018721	0.687629	-1.882230	0.095346	0.070879	-2.338478	-0.667219	0.015460	0.046287	7.931120	-2.934246	-0.151412	-0.081829
0.557384	-0.534709	-0.024710	0.019620	0.828554	-1.895545	0.090996	0.068224	-4.520365	1.445914	-0.002370	0.044468	6.698654	0.096788	-0.238682	-0.148821
0.440657	-0.479098	-0.025224	0.020490	0.937230	-1.848577	0.085106	0.064446	-6.215715	3.172022	-0.034636	0.043439	4.983703	3.086306	-0.311542	-0.200609
0.302131	-0.400895	-0.026569	0.021429	1.007858	-1.745184	0.078111	0.059968	-7.088302	4.074520	-0.078949	0.048939	3.036252	5.837498	-0.360055	-0.229534
0.159412	-0.320244	-0.028929	0.022659	1.038545	-1.592396	0.070613	0.055295	-7.082473	3.928009	-0.131547	0.066887	1.035577	8.202414	-0.377056	-0.232998
0.028111	-0.258373	-0.032380	0.024479	1.030510	-1.399899	0.063265	0.050889	-6.339418	2.732730	-0.185962	0.100306	-0.865932	10.050298	-0.361613	-0.214471
-0.079969	-0.234030	-0.036797	0.027123	0.988272	-1.180121	0.056644	0.047089	-5.054954	0.647407	-0.231147	0.142961	-2.496926	11.240736	-0.318973	-0.180912
-0.156970	-0.261001	-0.041788	0.030522	0.919945	-0.948513	0.051165	0.044083	-3.429664	-2.049800	-0.253232	0.177410	-3.678737	11.619433	-0.257752	-0.139766
-0.199884	-0.345531	-0.046780	0.034243	0.836589	-0.723456	0.047057	0.041924	-1.723121	-4.949079	-0.246160	0.186468	-4.278816	11.047298	-0.187586	-0.097422
-0.211048	-0.484713	-0.051341	0.037735	0.750739	-0.524848	0.044375	0.040590	-0.191555	-7.590631	-0.221399	0.168793	-4.244203	9.477095	-0.116457	-0.056553
-0.195506	-0.668128	-0.055399	0.040639	0.674646	-0.370932	0.043055	0.040072	1.080538	-9.639319	-0.197346	0.136793	-3.612600	7.040842	-0.049754	-0.015584
-0.157062	-0.881559	-0.059102	0.042852	0.618331	-0.274323	0.042939	0.040397	2.196940	-10.952622	-0.181721	0.101907	-2.519563	4.066507	0.007928	0.026965
-0.096225	-1.110066	-0.062547	0.044378	0.587911	-0.239065	0.043759	0.041569	3.331800	-11.522545	-0.168886	0.067881	-1.177752	1.008465	0.050440	0.068854
-0.010632	-1.339365	-0.065662	0.045246	0.584441	-0.259633	0.045092	0.043464	4.609548	-11.388633	-0.150702	0.035448	0.147543	-1.655856	0.069720	0.102171
0.102496	-1.555820	-0.068284	0.045505	0.602752	-0.321691	0.046363	0.045708	6.009626	-10.578247	-0.123821	0.005651	1.126158	-3.500467	0.058940	0.113105
0.242582	-1.746050	-0.070236	0.045196	0.629720	-0.403345	0.047019	0.047749	7.313762	-9.100701	-0.088179	-0.022412	1.341514	-4.167668	0.022623	0.096443
0.402205	-1.897046	-0.071352	0.044313	0.645179	-0.478838	0.046848	0.049217	8.147480	-6.981998	-0.044313	-0.051648	0.492342	-3.542893	-0.018218	0.065226
0.566715	-1.997326	-0.071469	0.042793	0.629401	-0.526763	0.046125	0.050043	8.177332	-4.319237	0.007592	-0.084491	-1.272465	-1.957571	-0.039815	0.033595
0.719047	-2.038756	-0.070434	0.040566	0.572372	-0.536702	0.045440	0.050309	7.366875	-1.302650	0.067060	-0.120458	-3.377604	-0.004388	-0.029481	0.007184
0.845632	-2.017904	-0.068129	0.037615	0.476998	-0.509732	0.045476	0.050213	5.944202	1.823217	0.131511	-0.156320	-5.185672	1.764323	0.014925	-0.007515
0.938232	-1.936107	-0.064551	0.034031	0.355889	-0.456123	0.046829	0.050079	4.171918	4.826557	0.194178	-0.186022	-6.275450	2.920322	0.087046	-0.004904
0.992812	-1.798739	-0.059863	0.030040	0.225806	-0.392524	0.049867	0.050262	2.241274	7.515864	0.246632	-0.202777	-6.510492	3.186027	0.174091	0.015246
1.008494	-1.614500	-0.054369	0.025969	0.102607	-0.338100	0.054625	0.051081	0.304194	9.731637	0.282497	-0.202279	-5.987392	2.487668	0.258118	0.050585
0.987497	-1.395088	-0.048453	0.022181	-0.001310	-0.311014	0.060744	0.052730	-1.481786	11.325464	0.298590	-0.183663	-4.892435	0.909489	0.319151	0.093035
0.935264	-1.155295	-0.042512	0.019003	-0.077594	-0.326055	0.067503	0.055106	-2.955910	12.139014	0.294916	-0.149487	-3.434602	-1.351096	0.340499	0.125852
0.860270	-0.913229	-0.036909	0.016670	-0.122779	-0.392049	0.074073	0.057815	-3.969983	12.006008	0.273968	-0.105141	-1.869626	-3.961278	0.321809	0.136759
0.773867	-0.689785	-0.031938	0.015284	-0.138207	-0.509784	0.079940	0.060478	-4.380766	10.802708	0.238953	-0.057363	-0.420196	-6.506441	0.283275	0.131252
0.689905	-0.506320	-0.027857	0.014814	-0.127049	-0.672551	0.085064	0.063013	-4.075612	8.549400	0.191467	-0.012731	0.875224	-8.637112	0.248124	0.125906
0.622462	-0.380182	-0.024881	0.015108	-0.090486	-0.868873	0.089666	0.065590	-3.087906	5.512030	0.133985	0.022937	2.151094	-10.153069	0.225000	0.130709
0.581733	-0.319741	-0.023098	0.015952	-0.026772	-1.085057	0.093903	0.068351	-1.664833	2.193865	0.074534	0.047838	3.543341	-10.967493	0.207435	0.140385
0.570633	-0.321514	-0.022367	0.017183	0.066909	-1.306453	0.097714	0.071200	-0.199127	-0.798108	0.025207	0.065641	5.072863	-11.040864	0.184018	0.141876
0.583793	-0.370987	-0.022344	0.018658	0.191638	-1.517823	0.100835	0.073799	0.896562	-2.944414	-0.005148	0.075580	6.616749	-10.346307	0.145084	0.124037
0.608167	-0.445770	-0.022623	0.020156	0.344039	-1.703673	0.102862	0.075670	1.250541	-3.894349	-0.015377	0.073620	7.921323	-8.877485	0.084952	0.081255
0.624842	-0.519518	-0.022901	0.021488	0.514518	-1.849139	0.103380	0.076335	0.607272	-3.509412	-0.012817	0.064136	8.664896	-6.682244	0.004774	0.015689
0.613925	-0.568123	-0.023103	0.022666	0.687601	-1.941719	0.102097	0.075472	-0.998539	-1.995512	-0.009643	0.057619	8.573603	-3.905111	-0.087742	-0.063481
0.562270	-0.577087	-0.023363	0.023746	0.845364	-1.973376	0.098907	0.072975	-3.126324	0.086040	-0.015002	0.052491	7.592200	-0.792770	-0.183253	-0.144951
0.469646	-0.545191	-0.023894	0.024641	0.973365	-1.941592	0.093913	0.068996	-5.092796	2.063610	-0.031280	0.041644	5.962081	2.377555	-0.270633	-0.215429
0.347442	-0.482810	-0.024899	0.025270	1.063084	-1.848682	0.087464	0.063963	-6.379602	3.400244	-0.057369	0.028184	3.973728	5.379676	-0.337599	-0.261238
0.212702	-0.407995	-0.026547	0.025708	1.110575	-1.700650	0.080101	0.058491	-6.780957	3.765551	-0.091253	0.020709	1.836451	8.040704	-0.375773	-0.274979
0.082682	-0.341946	-0.028950	0.026203	1.115392	-1.506663	0.072434	0.053197	-6.344914	3.060543	-0.130003	0.027557	-0.282983	10.203928	-0.383439	-0.259190
-0.028699	-0.304766	-0.032132	0.027095	1.080357	-1.279237	0.065012	0.048526	-5.266079	1.385578	-0.168507	0.051577	-2.218190	11.696707	-0.365106	-0.223808
-0.111874	-0.312494	-0.035975	0.028630	1.012139	-1.034644	0.058231	0.044704	-3.763547	-1.025564	-0.199012	0.085318	-3.767241	12.327409	-0.329356	-0.179892
-0.161896	-0.374658	-0.040191	0.030775	0.921578	-0.792839	0.052303	0.041760	-2.075932	-3.815826	-0.213177	0.113493	-4.724952	11.918779	-0.284943	-0.136671
-0.178876	-0.492120	-0.044441	0.033254	0.822750	-0.576037	0.047323	0.039597	-0.453823	-6.533966	-0.211226	0.126080	-4.949259	10.388259	-0.236805	-0.099164
-0.166252	-0.657270	-0.048549	0.035776	0.730805	-0.405136	0.043351	0.038133	0.977021	-8.780458	-0.203465	0.125291	-4.420425	7.859278	-0.185564	-0.064453
-0.127162	-0.857094	-0.052533	0.038168	0.658960	-0.294894	0.040458	0.037420	2.274597	-10.332127	-0.198058	0.117300	-3.274171	4.697233	-0.130773	-0.025500
-0.062371	-1.076486	-0.056443	0.040332	0.615665	-0.250227	0.038673	0.037591	3.565057	-11.117829	-0.194637	0.104765	-1.779900	1.426650	-0.075607	0.020354
0.029119	-1.300134	-0.060237	0.042162	0.602608	-0.265031	0.037878	0.038689	4.915865	-11.141350	-0.187466	0.086503	-0.293986	-1.405148	-0.029016	0.065796
0.147888	-1.513144	-0.063748	0.043511	0.613672	-0.323549	0.037726	0.040467	6.274293	-10.426309	-0.170540	0.060333	0.784069	-3.342006	-0.002480	0.094584
0.291494	-1.701129	-0.066712	0.044191	0.634518	-0.402698	0.037765	0.042440	7.456880	-8.998896	-0.139445	0.024334	1.045358	-4.051348	0.001913	0.098005
0.452263	-1.850515	-0.068804	0.043987	0.644835	-0.476371	0.037737	0.044189	8.181387	-6.907521	-0.091528	-0.022594	0.251512	-3.460545	-0.002416	0.082893
0.616911	-1.949591	-0.069686	0.042698	0.625716	-0.523151	0.037745	0.045515	8.182087	-4.263159	-0.027057	-0.079067	-1.411120	-1.908236	0.002731	0.060508
0.769634	-1.990014	-0.069094	0.040217	0.567861	-0.532516	0.038161	0.046380	7.392468	-1.252690	0.049147	-0.138905	-3.385691	0.017782	0.028847	0.037674
0.896894	-1.967947	-0.066919	0.036633	0.474149	-0.505484	0.039474	0.046878	5.977997	1.889643	0.128451	-0.191584	-5.074711	1.761246	0.079999	0.021578
0.989743	-1.884215	-0.063258	0.032250	0.356437	-0.452231	0.042138	0.047261	4.173424	4.935621	0.200198	-0.226470	-6.090913	2.898409	0.152293	0.019715
1.043224	-1.743721	-0.058404	0.027524	0.230245	-0.389202	0.046410	0.047850	2.163395	7.689182	0.255145	-0.237491	-6.318570	3.156264	0.234222	0.034023
1.055473	-1.554987	-0.052773	0.022924	0.109956	-0.335332	0.052229	0.048947	0.097301	9.972693	0.288530	-0.225840	-5.863994	2.461731	0.308359	0.062836
1.027901	-1.330109	-0.046806	0.018811	0.006395	-0.308473	0.059160	0.050747	-1.852490	11.605543	0.299828	-0.197906	-4.916178	0.904997	0.356499	0.099124
0.965959	-1.084939	-0.040931	0.015410	-0.073445	-0.322857	0.066493	0.053184	-3.475548	12.398338	0.289925	-0.160141	-3.667351	-1.302419	0.366670	0.128183
0.879444	-0.838966	-0.035567	0.012862	-0.126647	-0.386482	0.073489	0.055928	-4.555360	12.174520	0.259281	-0.116038	-2.324924	-3.815960	0.341863	0.138526
0.782071	-0.614253	-0.031106	0.011263	-0.153855	-0.499365	0.079715	0.058640	-4.906361	10.828306	0.209558	-0.067626	-1.047192	-6.229532	0.300686	0.133859
0.689868	-0.432519	-0.027858	0.010654	-0.156649	-0.654492	0.085145	0.061220	-4.445145	8.427657	0.145861	-0.018195	0.160790	-8.220627	0.262591	0.127872
0.617515	-0.310349	-0.025959	0.010969	-0.134846	-0.840665	0.089976	0.063801	-3.295407	5.293993	0.078104	0.026371	1.408218	-9.618275	0.235458	0.130236
0.574350	-0.254814	-0.025310	0.012056	-0.086166	-1.045087	0.094380	0.066524	-1.761829	1.943143	0.018394	0.063150	2.788952	-10.367423	0.215277	0.138139
0.562956	-0.262056	-0.025598	0.013789	-0.007630	-1.254636	0.098351	0.069342	-0.181447	-1.083270	-0.023542	0.093999	4.316596	-10.459139	0.192368	0.140939
