-0.000053	-0.019900	0.002321	-0.003735	0.000303	-0.021297	0.063324	-0.057154	0.026772	0.019322	0.128504	-0.088476	0.105781	-0.038349	-0.414922	-0.123380	0.220491	-0.068789	-0.005899	0.013875	-0.006039	-0.001815	0.020787	0.007470	0.003368	-0.006789	0.018326	-0.007645	0.014835	0.003997
-0.000090	-0.019898	0.002113	-0.003654	0.000112	-0.020805	0.063270	-0.057011	0.026710	0.019323	0.128698	-0.088414	0.105811	-0.038421	-0.414767	-0.123434	0.220629	-0.068763	-0.005463	0.014277	-0.006231	0.000052	0.019478	0.006178	0.003037	-0.007208	0.015533	-0.005393	0.013788	0.002618
-0.000125	-0.019899	0.001912	-0.003533	-0.000057	-0.020092	0.063219	-0.056866	0.026650	0.019342	0.128879	-0.088365	0.105836	-0.038496	-0.414641	-0.123462	0.220749	-0.068751	-0.005061	0.014486	-0.005986	0.001885	0.018047	0.004835	0.002426	-0.007487	0.012566	-0.002810	0.012043	0.001169
-0.000159	-0.019901	0.001720	-0.003373	-0.000168	-0.019169	0.063172	-0.056720	0.026598	0.019380	0.129042	-0.088330	0.105852	-0.038575	-0.414549	-0.123462	0.220850	-0.068755	-0.004712	0.014591	-0.005184	0.003857	0.016354	0.003508	0.001658	-0.007854	0.009250	0.000017	0.010123	-0.000367
-0.000191	-0.019903	0.001539	-0.003192	-0.000269	-0.018127	0.063128	-0.056576	0.026561	0.019439	0.129187	-0.088309	0.105858	-0.038655	-0.414488	-0.123430	0.220924	-0.068774	-0.004416	0.014434	-0.003718	0.005864	0.014451	0.002129	0.000628	-0.008063	0.006109	0.003229	0.007330	-0.001885
-0.000221	-0.019906	0.001370	-0.002984	-0.000242	-0.016945	0.063088	-0.056433	0.026539	0.019517	0.129311	-0.088302	0.105854	-0.038738	-0.414463	-0.123363	0.220964	-0.068808	-0.004014	0.014242	-0.002164	0.007802	0.012427	0.000750	-0.000471	-0.008308	0.002443	0.006632	0.004014	-0.003438
-0.000248	-0.019907	0.001213	-0.002750	-0.000120	-0.015632	0.063051	-0.056296	0.026540	0.019616	0.129412	-0.088307	0.105836	-0.038822	-0.414476	-0.123260	0.220969	-0.068858	-0.003665	0.013736	0.000087	0.009966	0.010105	-0.000559	-0.001763	-0.008360	-0.001222	0.010350	0.000524	-0.004957
-0.000273	-0.019906	0.001071	-0.002500	0.000124	-0.014241	0.063018	-0.056165	0.026562	0.019737	0.129490	-0.088326	0.105805	-0.038906	-0.414524	-0.123117	0.220933	-0.068921	-0.003281	0.013142	0.002217	0.012060	0.007767	-0.001902	-0.003107	-0.008395	-0.004887	0.014259	-0.003665	-0.006353
-0.000295	-0.019900	0.000943	-0.002240	0.000531	-0.012815	0.062991	-0.056041	0.026605	0.019878	0.129543	-0.088358	0.105761	-0.038989	-0.414613	-0.122934	0.220852	-0.068997	-0.002705	0.012374	0.004311	0.014137	0.005323	-0.003176	-0.004433	-0.008273	-0.008901	0.018309	-0.008029	-0.007610
-0.000315	-0.019890	0.000830	-0.001958	0.001094	-0.011287	0.062969	-0.055927	0.026669	0.020042	0.129570	-0.088402	0.105703	-0.039069	-0.414736	-0.122709	0.220725	-0.069084	-0.002182	0.011414	0.006370	0.016354	0.002705	-0.004381	-0.005742	-0.008029	-0.012217	0.022497	-0.012741	-0.008692
-0.000332	-0.019871	0.000731	-0.001691	0.001881	-0.009875	0.062953	-0.055823	0.026748	0.020228	0.129571	-0.088458	0.105633	-0.039146	-0.414896	-0.122443	0.220554	-0.069180	-0.001641	0.010402	0.007854	0.018640	0.000087	-0.005585	-0.006999	-0.007679	-0.016057	0.026599	-0.017104	-0.009564
-0.000346	-0.019842	0.000646	-0.001418	0.002906	-0.008456	0.062943	-0.055732	0.026837	0.020437	0.129546	-0.088525	0.105553	-0.039217	-0.415088	-0.122137	0.220339	-0.069282	-0.001030	0.009076	0.008988	0.020874	-0.002531	-0.006737	-0.008046	-0.007138	-0.019199	0.030613	-0.021468	-0.010175
-0.000358	-0.019801	0.000574	-0.001171	0.004094	-0.007207	0.062938	-0.055655	0.026928	0.020669	0.129495	-0.088604	0.105464	-0.039282	-0.415308	-0.121794	0.220086	-0.069387	-0.000436	0.007679	0.009076	0.023143	-0.005044	-0.007906	-0.008919	-0.006475	-0.021991	0.034278	-0.025307	-0.010542
-0.000367	-0.019745	0.000514	-0.000936	0.005578	-0.006067	0.062939	-0.055594	0.027016	0.020924	0.129419	-0.088694	0.105369	-0.039338	-0.415554	-0.121419	0.219798	-0.069494	0.000035	0.006091	0.008762	0.025499	-0.007610	-0.008954	-0.009495	-0.005637	-0.024609	0.037525	-0.028798	-0.010734
-0.000374	-0.019673	0.000464	-0.000711	0.007233	-0.005004	0.062945	-0.055550	0.027092	0.021201	0.129319	-0.088793	0.105273	-0.039386	-0.415819	-0.121018	0.219482	-0.069601	0.000611	0.004468	0.007662	0.027733	-0.009983	-0.009948	-0.009599	-0.004765	-0.026529	0.040108	-0.031590	-0.010681
-0.000380	-0.019582	0.000422	-0.000530	0.009054	-0.004215	0.062955	-0.055523	0.027149	0.021500	0.129198	-0.088902	0.105178	-0.039423	-0.416099	-0.120598	0.219149	-0.069706	0.001012	0.002670	0.005637	0.029932	-0.012182	-0.010926	-0.009425	-0.003700	-0.027925	0.042028	-0.033336	-0.010472
-0.000383	-0.019472	0.000386	-0.000367	0.011040	-0.003552	0.062970	-0.055515	0.027181	0.021820	0.129055	-0.089021	0.105091	-0.039449	-0.416385	-0.120167	0.218805	-0.069806	0.001466	0.000820	0.003229	0.031974	-0.014242	-0.011868	-0.008744	-0.002566	-0.028623	0.043075	-0.034383	-0.010001
-0.000386	-0.019340	0.000355	-0.000242	0.013141	-0.003115	0.062989	-0.055525	0.027184	0.022158	0.128895	-0.089148	0.105015	-0.039463	-0.416673	-0.119735	0.218459	-0.069901	0.001902	-0.001030	0.000262	0.033807	-0.016040	-0.012741	-0.007575	-0.001466	-0.028798	0.043197	-0.034558	-0.009460
-0.000387	-0.019187	0.000327	-0.000135	0.015290	-0.002793	0.063012	-0.055553	0.027155	0.022512	0.128718	-0.089284	0.104956	-0.039468	-0.416954	-0.119311	0.218121	-0.069988	0.002339	-0.002793	-0.002915	0.035395	-0.017680	-0.013544	-0.005952	-0.000436	-0.028100	0.042359	-0.033859	-0.008744
-0.000388	-0.019013	0.000301	-0.000053	0.017457	-0.002609	0.063039	-0.055599	0.027093	0.022879	0.128527	-0.089428	0.104916	-0.039461	-0.417226	-0.118906	0.217796	-0.070067	0.002705	-0.004573	-0.006196	0.036739	-0.019111	-0.014364	-0.003997	0.000628	-0.027227	0.040492	-0.032463	-0.007889
-0.000388	-0.018817	0.000275	-0.000003	0.019575	-0.002603	0.063071	-0.055659	0.026999	0.023255	0.128323	-0.089578	0.104900	-0.039447	-0.417478	-0.118529	0.217494	-0.070136	0.003211	-0.006039	-0.009338	0.037612	-0.020368	-0.015062	-0.001588	0.001449	-0.025133	0.037769	-0.030194	-0.006929
-0.000387	-0.018600	0.000248	0.000028	0.021656	-0.002699	0.063108	-0.055733	0.026877	0.023637	0.128109	-0.089735	0.104910	-0.039425	-0.417701	-0.118186	0.217220	-0.070194	0.003718	-0.007418	-0.012200	0.038170	-0.021415	-0.015725	0.000995	0.002217	-0.022340	0.034243	-0.027402	-0.005812
-0.000387	-0.018365	0.000220	0.000056	0.023534	-0.002782	0.063151	-0.055819	0.026733	0.024020	0.127887	-0.089899	0.104947	-0.039396	-0.417896	-0.117887	0.216979	-0.070240	0.004224	-0.008552	-0.014469	0.038258	-0.022235	-0.016336	0.003700	0.002880	-0.019548	0.029967	-0.024086	-0.004573
-0.000386	-0.018113	0.000191	0.000074	0.025212	-0.002899	0.063199	-0.055912	0.026571	0.024400	0.127658	-0.090066	0.105012	-0.039363	-0.418055	-0.117635	0.216772	-0.070273	0.004817	-0.009320	-0.016179	0.037978	-0.022864	-0.016773	0.006493	0.003299	-0.015882	0.025203	-0.020769	-0.003334
-0.000385	-0.017846	0.000161	0.000085	0.026695	-0.003028	0.063253	-0.056011	0.026399	0.024771	0.127427	-0.090238	0.105103	-0.039326	-0.418177	-0.117433	0.216601	-0.070293	0.005463	-0.009931	-0.017191	0.037123	-0.023108	-0.017122	0.009146	0.003700	-0.012217	0.020124	-0.017104	-0.001937
-0.000384	-0.017568	0.000130	0.000097	0.027835	-0.003103	0.063313	-0.056113	0.026225	0.025132	0.127195	-0.090411	0.105218	-0.039287	-0.418263	-0.117283	0.216468	-0.070298	0.005934	-0.010193	-0.017418	0.036111	-0.023178	-0.017349	0.011484	0.003927	-0.008552	0.015010	-0.013265	-0.000541
-0.000383	-0.017281	0.000099	0.000123	0.028655	-0.003061	0.063377	-0.056215	0.026055	0.025478	0.126966	-0.090585	0.105353	-0.039246	-0.418312	-0.117184	0.216372	-0.070290	0.006440	-0.010193	-0.016912	0.034627	-0.022916	-0.017383	0.013491	0.004049	-0.004887	0.009896	-0.009599	0.000785
-0.000381	-0.016990	0.000070	0.000167	0.029119	-0.002869	0.063445	-0.056314	0.025898	0.025807	0.126743	-0.090757	0.105503	-0.039206	-0.418329	-0.117134	0.216311	-0.070269	0.006807	-0.009879	-0.015708	0.032882	-0.022323	-0.017191	0.015027	0.004014	-0.001745	0.005079	-0.006109	0.002112
-0.000379	-0.016697	0.000045	0.000221	0.029255	-0.002576	0.063515	-0.056407	0.025759	0.026117	0.126529	-0.090925	0.105663	-0.039166	-0.418317	-0.117125	0.216285	-0.070236	0.006946	-0.009320	-0.013963	0.030980	-0.021415	-0.016825	0.015935	0.003962	0.001222	0.000820	-0.002618	0.003334
-0.000376	-0.016408	0.000023	0.000296	0.028989	-0.002118	0.063583	-0.056492	0.025641	0.026407	0.126326	-0.091087	0.105825	-0.039128	-0.418282	-0.117154	0.216290	-0.070191	0.006877	-0.008482	-0.011746	0.029007	-0.020263	-0.016197	0.016284	0.003805	0.003491	-0.002880	0.000524	0.004468
-0.000372	-0.016124	0.000008	0.000389	0.028393	-0.001509	0.063649	-0.056566	0.025550	0.026676	0.126138	-0.091241	0.105985	-0.039092	-0.418226	-0.117212	0.216321	-0.070136	0.006580	-0.007400	-0.009180	0.026965	-0.018850	-0.015376	0.015917	0.003595	0.005585	-0.005760	0.003142	0.005550
-0.000367	-0.015849	0.000001	0.000503	0.027486	-0.000752	0.063709	-0.056627	0.025486	0.026927	0.125965	-0.091384	0.106135	-0.039060	-0.418155	-0.117291	0.216377	-0.070072	0.005969	-0.006109	-0.006336	0.025098	-0.017261	-0.014294	0.015027	0.003246	0.007156	-0.007889	0.005585	0.006405
-0.000361	-0.015586	0.000003	0.000647	0.026276	0.000217	0.063760	-0.056674	0.025450	0.027160	0.125810	-0.091515	0.106270	-0.039031	-0.418071	-0.117382	0.216450	-0.070000	0.005149	-0.004712	-0.003613	0.023265	-0.015464	-0.013073	0.013544	0.002915	0.008378	-0.009146	0.007330	0.007208
-0.000353	-0.015337	0.000015	0.000786	0.024897	0.001175	0.063801	-0.056707	0.025443	0.027377	0.125674	-0.091631	0.106386	-0.039005	-0.417975	-0.117477	0.216538	-0.069921	0.004014	-0.003281	-0.000716	0.021729	-0.013614	-0.011641	0.011537	0.002601	0.009599	-0.009495	0.008727	0.007854
-0.000343	-0.015104	0.000038	0.000949	0.023296	0.002298	0.063828	-0.056725	0.025461	0.027581	0.125558	-0.091732	0.106479	-0.038984	-0.417868	-0.117569	0.216637	-0.069837	0.002758	-0.001763	0.001780	0.020351	-0.011624	-0.010105	0.009285	0.002112	0.010647	-0.009215	0.009948	0.008360
-0.000332	-0.014888	0.000072	0.001112	0.021557	0.003434	0.063841	-0.056729	0.025501	0.027773	0.125461	-0.091817	0.106545	-0.038966	-0.417752	-0.117650	0.216742	-0.069751	0.001257	-0.000454	0.004049	0.019234	-0.009652	-0.008517	0.006667	0.001763	0.011694	-0.008098	0.010472	0.008692
-0.000320	-0.014691	0.000118	0.001272	0.019767	0.004560	0.063838	-0.056722	0.025563	0.027957	0.125384	-0.091886	0.106586	-0.038953	-0.417628	-0.117717	0.216848	-0.069661	-0.000314	0.000733	0.006161	0.018361	-0.007784	-0.006877	0.004049	0.001309	0.012392	-0.006685	0.010647	0.008919
-0.000305	-0.014511	0.000174	0.001421	0.017974	0.005621	0.063819	-0.056704	0.025642	0.028133	0.125324	-0.091939	0.106601	-0.038945	-0.417500	-0.117765	0.216957	-0.069573	-0.001850	0.001815	0.007871	0.017610	-0.005917	-0.005341	0.001484	0.000803	0.012741	-0.004817	0.010821	0.008866
-0.000290	-0.014349	0.000240	0.001559	0.016210	0.006616	0.063786	-0.056677	0.025734	0.028302	0.125283	-0.091978	0.106591	-0.038942	-0.417369	-0.117794	0.217065	-0.069486	-0.003334	0.002653	0.009233	0.016930	-0.004136	-0.003840	-0.000942	0.000279	0.013090	-0.002862	0.010821	0.008709
-0.000273	-0.014204	0.000315	0.001678	0.014540	0.007498	0.063739	-0.056643	0.025837	0.028465	0.125258	-0.092002	0.106561	-0.038946	-0.417242	-0.117803	0.217173	-0.069402	-0.004712	0.003386	0.010315	0.016319	-0.002513	-0.002426	-0.003037	-0.000367	0.012741	-0.000925	0.010821	0.008325
-0.000255	-0.014074	0.000397	0.001775	0.012992	0.008237	0.063681	-0.056604	0.025949	0.028621	0.125249	-0.092014	0.106513	-0.038956	-0.417125	-0.117795	0.217280	-0.069324	-0.005760	0.003944	0.011240	0.015603	-0.000925	-0.001187	-0.004730	-0.001047	0.011694	0.000838	0.010647	0.007802
-0.000237	-0.013957	0.000485	0.001834	0.011640	0.008735	0.063615	-0.056560	0.026067	0.028769	0.125254	-0.092015	0.106453	-0.038974	-0.417024	-0.117772	0.217384	-0.069253	-0.006597	0.004398	0.011746	0.014748	0.000559	-0.000122	-0.006021	-0.001798	0.010123	0.002286	0.010472	0.007103
-0.000218	-0.013853	0.000576	0.001870	0.010462	0.009087	0.063544	-0.056512	0.026188	0.028905	0.125274	-0.092007	0.106385	-0.039000	-0.416942	-0.117738	0.217489	-0.069190	-0.007051	0.004817	0.012165	0.013614	0.002007	0.000838	-0.006859	-0.002601	0.008203	0.003421	0.010472	0.006318
-0.000200	-0.013757	0.000667	0.001862	0.009544	0.009154	0.063473	-0.056460	0.026310	0.029028	0.125308	-0.091992	0.106312	-0.039035	-0.416882	-0.117697	0.217594	-0.069135	-0.007156	0.005201	0.012147	0.012252	0.003368	0.001501	-0.007226	-0.003456	0.005934	0.004084	0.010472	0.005480
-0.000181	-0.013669	0.000757	0.001823	0.008851	0.009023	0.063403	-0.056403	0.026428	0.029134	0.125356	-0.091971	0.106240	-0.039079	-0.416851	-0.117653	0.217697	-0.069089	-0.006964	0.005620	0.011833	0.010612	0.004765	0.002042	-0.007208	-0.004416	0.003142	0.004398	0.010297	0.004608
-0.000164	-0.013585	0.000844	0.001739	0.008342	0.008616	0.063339	-0.056343	0.026541	0.029221	0.125416	-0.091948	0.106172	-0.039132	-0.416844	-0.117610	0.217800	-0.069052	-0.006475	0.006074	0.011292	0.008727	0.006074	0.002374	-0.006859	-0.005341	0.000698	0.004276	0.010297	0.003752
-0.000148	-0.013504	0.000923	0.001619	0.008092	0.007976	0.063280	-0.056277	0.026645	0.029289	0.125490	-0.091923	0.106109	-0.039195	-0.416861	-0.117571	0.217903	-0.069022	-0.005829	0.006528	0.010402	0.006754	0.007330	0.002496	-0.006248	-0.006248	-0.001745	0.003892	0.010297	0.002932
-0.000133	-0.013424	0.000995	0.001474	0.008009	0.007176	0.063230	-0.056207	0.026737	0.029335	0.125575	-0.091898	0.106055	-0.039266	-0.416896	-0.117539	0.218002	-0.069000	-0.005009	0.007051	0.009146	0.004643	0.008535	0.002496	-0.005445	-0.007121	-0.003491	0.003229	0.009948	0.002199
-0.000120	-0.013343	0.001056	0.001288	0.008121	0.006115	0.063188	-0.056131	0.026816	0.029363	0.125671	-0.091874	0.106009	-0.039345	-0.416943	-0.117514	0.218098	-0.068984	-0.004224	0.007575	0.007906	0.002793	0.009564	0.002409	-0.004573	-0.007889	-0.004712	0.002443	0.009599	0.001623
-0.000109	-0.013260	0.001106	0.001081	0.008317	0.004932	0.063154	-0.056051	0.026880	0.029373	0.125775	-0.091851	0.105973	-0.039430	-0.416996	-0.117499	0.218192	-0.068973	-0.003421	0.008046	0.006440	0.001012	0.010455	0.002286	-0.003595	-0.008517	-0.005236	0.001501	0.009425	0.001152
-0.000101	-0.013173	0.001142	0.000856	0.008690	0.003625	0.063125	-0.055966	0.026929	0.029369	0.125886	-0.091830	0.105945	-0.039520	-0.417045	-0.117493	0.218281	-0.068964	-0.002862	0.008430	0.004835	-0.000419	0.011100	0.002094	-0.002758	-0.008988	-0.004887	0.000593	0.008901	0.000838
-0.000095	-0.013082	0.001164	0.000619	0.009099	0.002247	0.063101	-0.055880	0.026965	0.029356	0.126001	-0.091811	0.105927	-0.039612	-0.417087	-0.117497	0.218369	-0.068958	-0.002409	0.008604	0.003683	-0.001326	0.011449	0.001920	-0.001850	-0.009180	-0.004189	-0.000349	0.008727	0.000646
-0.000091	-0.012986	0.001173	0.000376	0.009578	0.000828	0.063078	-0.055795	0.026990	0.029337	0.126116	-0.091793	0.105915	-0.039703	-0.417114	-0.117509	0.218452	-0.068952	-0.002251	0.008517	0.002496	-0.001902	0.011519	0.001780	-0.001187	-0.009128	-0.002793	-0.001187	0.008378	0.000628
-0.000090	-0.012886	0.001166	0.000128	0.010047	-0.000617	0.063057	-0.055713	0.027005	0.029316	0.126229	-0.091777	0.105910	-0.039791	-0.417121	-0.117528	0.218533	-0.068944	-0.002164	0.008203	0.001518	-0.002007	0.011310	0.001571	-0.000506	-0.008814	-0.000698	-0.001902	0.008029	0.000733
-0.000091	-0.012780	0.001147	-0.000106	0.010522	-0.001985	0.063034	-0.055637	0.027014	0.029299	0.126337	-0.091763	0.105910	-0.039874	-0.417108	-0.117553	0.218613	-0.068935	-0.002269	0.007592	0.000803	-0.001710	0.010821	0.001431	0.000035	-0.008273	0.001396	-0.002531	0.008029	0.000942
-0.000094	-0.012670	0.001113	-0.000340	0.011016	-0.003354	0.063009	-0.055569	0.027015	0.029288	0.126439	-0.091749	0.105915	-0.039949	-0.417069	-0.117582	0.218692	-0.068923	-0.002513	0.006789	0.000157	-0.001100	0.010210	0.001344	0.000419	-0.007487	0.003840	-0.002897	0.007854	0.001204
-0.000099	-0.012557	0.001068	-0.000545	0.011372	-0.004539	0.062981	-0.055512	0.027012	0.029286	0.126533	-0.091737	0.105923	-0.040014	-0.417006	-0.117613	0.218770	-0.068908	-0.002758	0.005760	-0.000332	-0.000227	0.009407	0.001204	0.000803	-0.006510	0.006283	-0.003124	0.007854	0.001501
-0.000107	-0.012439	0.001011	-0.000735	0.011740	-0.005643	0.062952	-0.055466	0.027003	0.029293	0.126619	-0.091726	0.105933	-0.040067	-0.416921	-0.117644	0.218847	-0.068890	-0.002950	0.004573	-0.000873	0.000733	0.008604	0.001100	0.001030	-0.005323	0.008552	-0.003072	0.007679	0.001815
-0.000116	-0.012319	0.000945	-0.000898	0.012021	-0.006583	0.062921	-0.055432	0.026989	0.029311	0.126697	-0.091716	0.105945	-0.040108	-0.416818	-0.117672	0.218920	-0.068869	-0.003089	0.003403	-0.001431	0.001780	0.007767	0.001012	0.001239	-0.004067	0.010297	-0.002775	0.007330	0.002094
-0.000126	-0.012197	0.000871	-0.001047	0.012231	-0.007432	0.062889	-0.055409	0.026967	0.029339	0.126768	-0.091707	0.105958	-0.040135	-0.416697	-0.117695	0.218993	-0.068846	-0.003246	0.002251	-0.002182	0.002775	0.007086	0.000942	0.001292	-0.002758	0.012043	-0.002304	0.007330	0.002269
-0.000138	-0.012073	0.000791	-0.001145	0.012366	-0.007990	0.062857	-0.055397	0.026937	0.029376	0.126833	-0.091698	0.105973	-0.040150	-0.416568	-0.117711	0.219063	-0.068822	-0.003124	0.001204	-0.003002	0.003683	0.006458	0.000855	0.001431	-0.001466	0.012915	-0.001571	0.006981	0.002391
-0.000150	-0.011948	0.000707	-0.001225	0.012477	-0.008446	0.062829	-0.055395	0.026895	0.029419	0.126893	-0.091691	0.105988	-0.040151	-0.416434	-0.117717	0.219128	-0.068798	-0.002827	0.000227	-0.004189	0.004346	0.006021	0.000750	0.001518	-0.000140	0.013439	-0.000646	0.006458	0.002374
-0.000163	-0.011823	0.000619	-0.001288	0.012488	-0.008794	0.062805	-0.055401	0.026840	0.029468	0.126950	-0.091684	0.106004	-0.040141	-0.416303	-0.117713	0.219187	-0.068776	-0.002409	-0.000541	-0.005480	0.004835	0.005760	0.000646	0.001588	0.001012	0.013090	0.000419	0.005934	0.002251
-0.000176	-0.011698	0.000530	-0.001307	0.012493	-0.008889	0.062787	-0.055411	0.026767	0.029518	0.127007	-0.091680	0.106020	-0.040121	-0.416179	-0.117697	0.219241	-0.068756	-0.001798	-0.001082	-0.007313	0.005027	0.005690	0.000419	0.001641	0.002007	0.012392	0.001553	0.005411	0.001955
-0.000189	-0.011574	0.000441	-0.001307	0.012440	-0.008878	0.062777	-0.055426	0.026674	0.029568	0.127065	-0.091678	0.106038	-0.040092	-0.416067	-0.117670	0.219290	-0.068740	-0.000995	-0.001501	-0.009320	0.004992	0.005725	0.000227	0.001780	0.002897	0.011170	0.002775	0.004887	0.001606
-0.000202	-0.011450	0.000353	-0.001299	0.012361	-0.008819	0.062777	-0.055443	0.026558	0.029614	0.127124	-0.091679	0.106057	-0.040057	-0.415973	-0.117630	0.219332	-0.068728	-0.000035	-0.001658	-0.011624	0.004643	0.005952	-0.000140	0.001902	0.003543	0.009425	0.003997	0.004189	0.001169
-0.000215	-0.011328	0.000266	-0.001272	0.012240	-0.008644	0.062787	-0.055460	0.026415	0.029655	0.127187	-0.091684	0.106077	-0.040017	-0.415898	-0.117578	0.219370	-0.068722	0.000995	-0.001693	-0.014259	0.004084	0.006248	-0.000524	0.002059	0.003979	0.007505	0.005166	0.003840	0.000646
-0.000227	-0.011207	0.000182	-0.001238	0.012107	-0.008437	0.062808	-0.055476	0.026247	0.029689	0.127252	-0.091694	0.106100	-0.039975	-0.415844	-0.117515	0.219402	-0.068721	0.002164	-0.001606	-0.016808	0.003351	0.006580	-0.000977	0.002304	0.004224	0.005411	0.006266	0.003142	0.000105
-0.000239	-0.011087	0.000100	-0.001209	0.011980	-0.008249	0.062843	-0.055491	0.026051	0.029713	0.127322	-0.091710	0.106126	-0.039932	-0.415809	-0.117442	0.219430	-0.068726	0.003438	-0.001501	-0.019600	0.002426	0.006946	-0.001553	0.002566	0.004276	0.003491	0.007295	0.002793	-0.000471
-0.000251	-0.010969	0.000018	-0.001199	0.011812	-0.008168	0.062889	-0.055505	0.025831	0.029728	0.127394	-0.091731	0.106155	-0.039891	-0.415793	-0.117361	0.219454	-0.068735	0.004677	-0.001396	-0.022044	0.001484	0.007243	-0.002147	0.002915	0.004154	0.001571	0.008151	0.002443	-0.000977
-0.000263	-0.010852	-0.000062	-0.001170	0.011679	-0.007984	0.062949	-0.055519	0.025588	0.029733	0.127469	-0.091759	0.106188	-0.039851	-0.415795	-0.117272	0.219473	-0.068750	0.005917	-0.001361	-0.024260	0.000524	0.007453	-0.002810	0.003229	0.003927	-0.000175	0.008884	0.001920	-0.001466
-0.000275	-0.010737	-0.000143	-0.001191	0.011510	-0.008072	0.063019	-0.055533	0.025328	0.029729	0.127545	-0.091793	0.106224	-0.039816	-0.415812	-0.117178	0.219491	-0.068769	0.007086	-0.001431	-0.025970	-0.000401	0.007610	-0.003403	0.003630	0.003543	-0.001745	0.009407	0.001745	-0.001902
-0.000287	-0.010623	-0.000225	-0.001220	0.011398	-0.008214	0.063102	-0.055549	0.025058	0.029717	0.127621	-0.091834	0.106265	-0.039785	-0.415844	-0.117081	0.219507	-0.068792	0.008238	-0.001641	-0.027018	-0.001204	0.007627	-0.004032	0.004084	0.003107	-0.003142	0.009721	0.001571	-0.002286
-0.000299	-0.010510	-0.000309	-0.001254	0.011280	-0.008381	0.063195	-0.055569	0.024786	0.029698	0.127696	-0.091880	0.106310	-0.039759	-0.415884	-0.116982	0.219521	-0.068817	0.009285	-0.001955	-0.027175	-0.001885	0.007540	-0.004590	0.004555	0.002618	-0.004014	0.009896	0.001396	-0.002496
-0.000313	-0.010398	-0.000396	-0.001326	0.011223	-0.008767	0.063298	-0.055593	0.024522	0.029674	0.127770	-0.091930	0.106361	-0.039737	-0.415936	-0.116883	0.219534	-0.068844	0.010280	-0.002443	-0.026442	-0.002356	0.007348	-0.005027	0.005114	0.002164	-0.005236	0.009844	0.001396	-0.002688
