0.645368	-0.128640	-2.003399	-0.071130	0.043465	0.576981	-0.123628	-0.510474	0.044197	0.047361	7.858393	0.981895	-2.896926	0.013098	-0.132335	-2.055688	1.074899	-1.216034	-0.109569	0.024276
0.790072	-0.097738	-2.017320	-0.069891	0.040141	0.508249	-0.103757	-0.506061	0.042418	0.047356	6.975898	1.717074	0.051427	0.078469	-0.176683	-3.869764	0.939116	0.683716	-0.078795	-0.007248
0.908845	-0.056173	-1.971176	-0.067340	0.036096	0.410449	-0.090435	-0.469284	0.041799	0.046963	5.555188	2.168402	3.054392	0.143617	-0.209682	-5.174494	0.564425	2.172432	-0.012427	-0.022198
0.993558	-0.011475	-1.867107	-0.063578	0.031608	0.297552	-0.084823	-0.413918	0.042875	0.046555	3.773212	2.222181	5.898336	0.202124	-0.227971	-5.735819	0.197679	2.892215	0.077146	-0.018247
1.039606	0.028181	-1.711128	-0.058827	0.027003	0.184810	-0.083331	-0.358193	0.045846	0.046490	1.803339	1.871433	8.396587	0.248096	-0.229643	-5.547025	0.057646	2.671238	0.171945	0.003070
1.045755	0.055890	-1.512651	-0.053402	0.022609	0.084823	-0.080408	-0.320621	0.050515	0.047058	-0.185377	1.202960	10.383665	0.277507	-0.215107	-4.777499	0.196201	1.544293	0.251910	0.037602
1.014290	0.067750	-1.284309	-0.047662	0.018724	0.005876	-0.072176	-0.316956	0.056320	0.048371	-2.015306	0.385765	11.698791	0.288526	-0.186190	-3.650421	0.486987	-0.322692	0.299794	0.074565
0.950989	0.063868	-1.041990	-0.041990	0.015605	-0.048351	-0.058675	-0.358161	0.062483	0.050263	-3.513640	-0.374081	12.178700	0.280428	-0.144914	-2.397240	0.727585	-2.665422	0.307785	0.099893
0.865070	0.048280	-0.804670	-0.036757	0.013456	-0.078388	-0.042228	-0.448500	0.068357	0.052427	-4.507010	-0.887352	11.674876	0.253910	-0.094342	-1.214864	0.845188	-5.127866	0.287618	0.110043
0.769306	0.027854	-0.593282	-0.032307	0.012382	-0.086879	-0.024421	-0.584759	0.073741	0.054710	-4.818778	-1.033370	10.113362	0.210708	-0.040207	-0.170660	0.904259	-7.340515	0.263665	0.115757
0.678932	0.009919	-0.427755	-0.028925	0.012322	-0.075233	-0.005397	-0.757820	0.078833	0.057220	-4.355044	-0.826787	7.594817	0.154415	0.008553	0.837544	0.967763	-9.040924	0.252916	0.129732
0.608044	-0.000688	-0.322266	-0.026755	0.013051	-0.041645	0.014746	-0.955490	0.083890	0.060153	-3.229698	-0.423219	4.471710	0.093257	0.044630	1.976645	1.016272	-10.109691	0.253153	0.152625
0.565458	-0.002665	-0.280791	-0.025719	0.014344	0.018035	0.034699	-1.164610	0.088891	0.063501	-1.748223	0.006100	1.294900	0.039054	0.070869	3.338983	0.982074	-10.515834	0.247780	0.171255
0.552661	0.002727	-0.295811	-0.025532	0.016100	0.107898	0.052141	-1.371799	0.093478	0.066946	-0.288494	0.345641	-1.369593	0.001000	0.093077	4.888432	0.824710	-10.250972	0.221038	0.170449
0.563171	0.012324	-0.350238	-0.025816	0.018191	0.229232	0.064502	-1.563444	0.097111	0.069964	0.742858	0.507978	-3.077075	-0.017690	0.107333	6.449272	0.538483	-9.301732	0.166142	0.141982
0.581820	0.022399	-0.420121	-0.026228	0.020366	0.377721	0.069245	-1.725752	0.099256	0.072000	0.906548	0.489198	-3.519648	-0.020596	0.108192	7.708726	0.126488	-7.663215	0.085801	0.086404
0.586757	0.030046	-0.478912	-0.026609	0.022440	0.541765	0.064080	-1.845566	0.099544	0.072631	-0.068235	0.338457	-2.645346	-0.018745	0.102131	8.296619	-0.393902	-5.384377	-0.010215	0.012228
0.557553	0.033980	-0.505442	-0.027051	0.024405	0.703874	0.047551	-1.912225	0.097836	0.071665	-1.980013	0.152225	-0.835154	-0.024134	0.097029	7.961707	-0.972837	-2.617735	-0.110388	-0.068556
0.484849	0.035171	-0.491005	-0.027770	0.026231	0.846126	0.019525	-1.919565	0.094194	0.069139	-4.178047	0.035151	1.232714	-0.040783	0.088842	6.769758	-1.539602	0.392394	-0.205124	-0.144667
0.373937	0.034199	-0.440396	-0.028958	0.027803	0.956021	-0.018484	-1.866562	0.088874	0.065321	-5.941441	-0.085478	2.908098	-0.066127	0.074814	5.039328	-2.009428	3.392554	-0.284556	-0.204445
0.240496	0.027786	-0.368486	-0.030729	0.029078	1.027532	-0.063515	-1.756509	0.082343	0.060703	-6.834085	-0.424973	3.741563	-0.096252	0.060392	3.078457	-2.316723	6.181493	-0.338029	-0.237132
0.103744	0.010058	-0.295646	-0.033129	0.030167	1.059249	-0.111650	-1.596045	0.075236	0.055904	-6.762408	-1.059509	3.518551	-0.127970	0.053436	1.092577	-2.417894	8.599836	-0.358193	-0.238357
-0.019253	-0.021417	-0.242884	-0.036150	0.031332	1.052827	-0.158149	-1.394965	0.068240	0.051493	-5.889226	-1.728991	2.264627	-0.158464	0.061243	-0.777086	-2.271708	10.487107	-0.344357	-0.212770
-0.116217	-0.060446	-0.228201	-0.039703	0.032879	1.012738	-0.197690	-1.166681	0.061953	0.047854	-4.465727	-1.974101	0.163838	-0.183328	0.083602	-2.384751	-1.857249	11.654697	-0.302338	-0.170791
-0.179938	-0.094755	-0.264280	-0.043573	0.034940	0.946782	-0.225631	-0.928659	0.056794	0.045145	-2.746215	-1.579306	-2.490604	-0.195560	0.109111	-3.559022	-1.231014	11.898142	-0.242140	-0.123641
-0.208706	-0.114420	-0.356213	-0.047437	0.037357	0.865913	-0.239858	-0.701892	0.052945	0.043334	-1.012849	-0.767179	-5.292141	-0.191102	0.123453	-4.151926	-0.540543	11.057694	-0.175923	-0.080118
-0.205755	-0.117604	-0.500440	-0.051048	0.039825	0.783039	-0.241845	-0.508521	0.050342	0.042278	0.512513	0.023480	-7.812184	-0.176765	0.122204	-4.085109	0.030893	9.119117	-0.115832	-0.044372
-0.175890	-0.110354	-0.686557	-0.054383	0.042102	0.711074	-0.236026	-0.367523	0.048721	0.041834	1.804936	0.435503	-9.747111	-0.163821	0.110442	-3.388310	0.354630	6.302772	-0.070969	-0.015162
-0.121886	-0.101917	-0.900677	-0.057533	0.044045	0.660284	-0.227572	-0.289980	0.047705	0.041932	2.997133	0.382763	-10.963654	-0.155653	0.092221	-2.228094	0.428180	3.055300	-0.045824	0.011480
-0.043508	-0.099233	-1.127967	-0.060523	0.045524	0.635884	-0.219630	-0.276223	0.046866	0.042538	4.234080	0.038151	-11.436438	-0.147160	0.067264	-0.882240	0.385593	-0.067599	-0.042549	0.036278
0.061067	-0.104082	-1.353703	-0.063255	0.046386	0.636465	-0.211454	-0.315767	0.045739	0.043507	5.566813	-0.326599	-11.176388	-0.132392	0.034386	0.304118	0.430812	-2.540170	-0.062995	0.051141
0.192528	-0.113273	-1.563380	-0.065555	0.046475	0.653121	-0.199737	-0.389146	0.043893	0.044473	6.900334	-0.478988	-10.192936	-0.108349	-0.006139	0.947216	0.650490	-3.942001	-0.103175	0.045405
0.347333	-0.120537	-1.742706	-0.067220	0.045663	0.669718	-0.181814	-0.471183	0.041170	0.045024	7.986014	-0.295184	-8.499624	-0.073998	-0.052419	0.709188	0.983778	-4.046673	-0.146428	0.020429
0.515608	-0.119508	-1.878301	-0.068039	0.043885	0.667670	-0.157261	-0.537765	0.037843	0.044944	8.495888	0.184901	-6.157034	-0.029038	-0.101112	-0.438178	1.298209	-3.012324	-0.170637	-0.012229
0.682382	-0.107133	-1.959254	-0.067814	0.041157	0.633920	-0.129859	-0.573131	0.034543	0.044258	8.218541	0.761899	-3.310869	0.025357	-0.147783	-2.127645	1.365506	-1.322127	-0.159723	-0.040924
0.832184	-0.084491	-1.978706	-0.066405	0.037609	0.565269	-0.106207	-0.572227	0.032096	0.043183	7.191705	1.241911	-0.179443	0.085755	-0.186346	-3.850800	1.097009	0.491087	-0.106295	-0.056614
0.952728	-0.055154	-1.934518	-0.063784	0.033495	0.467323	-0.091105	-0.539433	0.031333	0.042096	5.600354	1.522875	3.000318	0.145788	-0.210777	-5.202990	0.634247	1.979197	-0.012391	-0.051641
1.035647	-0.023743	-1.829006	-0.060077	0.029151	0.351116	-0.085081	-0.486637	0.032916	0.041469	3.637745	1.566076	6.011500	0.197495	-0.217854	-5.958383	0.200941	2.792592	0.111526	-0.022588
1.076241	0.004871	-1.668527	-0.055555	0.024917	0.229531	-0.085233	-0.430518	0.037190	0.041781	1.485835	1.365493	8.656247	0.234192	-0.208401	-6.067468	-0.061037	2.734539	0.247945	0.030282
1.073743	0.026040	-1.463307	-0.050586	0.021073	0.114651	-0.087926	-0.389054	0.044070	0.043460	-0.651121	0.939269	10.740973	0.251398	-0.185827	-5.590589	-0.145833	1.780260	0.374152	0.103091
1.031865	0.036308	-1.227576	-0.045610	0.017837	0.016923	-0.089965	-0.378932	0.053008	0.046709	-2.545311	0.364426	12.062833	0.245974	-0.153029	-4.614953	-0.073970	0.021154	0.467679	0.181915
0.958605	0.035013	-0.979654	-0.041089	0.015386	-0.055952	-0.088133	-0.412990	0.063139	0.051349	-3.990730	-0.197985	12.418827	0.217603	-0.111761	-3.301746	0.159360	-2.310941	0.515594	0.246877
0.865485	0.025652	-0.741371	-0.037417	0.013857	-0.100908	-0.079961	-0.496959	0.073592	0.056929	-4.820188	-0.530153	11.647706	0.171104	-0.064300	-1.898886	0.495721	-4.824143	0.522064	0.287638
0.766856	0.015390	-0.535988	-0.034838	0.013313	-0.118866	-0.064933	-0.628117	0.083750	0.062996	-4.902679	-0.472256	9.717335	0.114370	-0.014896	-0.571921	0.833495	-7.101582	0.501526	0.307096
0.678217	0.012077	-0.383873	-0.033434	0.013704	-0.111036	-0.043986	-0.797267	0.093248	0.069225	-4.214626	-0.038116	6.839004	0.055657	0.030437	0.714609	1.111988	-8.858771	0.464894	0.311809
0.612784	0.020379	-0.297303	-0.033105	0.014865	-0.076276	-0.018979	-0.991929	0.101788	0.075319	-2.917798	0.568892	3.474967	0.004455	0.066371	2.091604	1.285424	-9.968265	0.412865	0.300730
0.578250	0.039588	-0.277242	-0.033546	0.016606	-0.011450	0.007213	-1.198526	0.108970	0.080838	-1.319714	1.071454	0.212074	-0.029032	0.093261	3.638946	1.303126	-10.392424	0.339071	0.265306
0.574876	0.064171	-0.313260	-0.034299	0.018742	0.086258	0.031068	-1.402998	0.114277	0.085204	0.189160	1.248837	-2.397141	-0.038403	0.110229	5.304430	1.140746	-10.106907	0.238505	0.200104
0.593902	0.086538	-0.385436	-0.034888	0.020973	0.216249	0.049008	-1.590697	0.117186	0.087855	1.137389	1.046540	-3.905207	-0.024833	0.110386	6.877689	0.801704	-9.081721	0.112589	0.108133
0.617079	0.100601	-0.467135	-0.034985	0.022950	0.371828	0.057779	-1.746732	0.117315	0.088398	1.068027	0.571475	-4.024880	0.002335	0.094080	8.029121	0.305530	-7.314883	-0.029754	-0.000647
0.621519	0.103100	-0.531111	-0.034552	0.024546	0.539487	0.054770	-1.857332	0.114538	0.086705	-0.146882	-0.026067	-2.829256	0.027204	0.075497	8.427664	-0.310038	-4.886250	-0.174882	-0.112300
0.589506	0.094667	-0.558134	-0.033859	0.025874	0.701662	0.038657	-1.912013	0.109006	0.082928	-2.122100	-0.537700	-0.818493	0.035356	0.063880	7.929570	-0.969989	-1.987879	-0.309089	-0.212939
0.515613	0.079400	-0.541973	-0.033325	0.027027	0.842013	0.010423	-1.905221	0.101115	0.077460	-4.200843	-0.818353	1.335379	0.022093	0.055676	6.658647	-1.545510	1.122077	-0.420670	-0.291284
0.406295	0.061258	-0.488718	-0.033348	0.028045	0.948607	-0.026114	-1.836541	0.091471	0.070868	-5.834024	-0.930724	3.048357	-0.010306	0.049611	4.852044	-1.897768	4.191669	-0.499625	-0.339670
0.275333	0.040434	-0.413683	-0.034243	0.029033	1.014199	-0.065327	-1.710065	0.080841	0.063797	-6.717040	-1.091184	3.901900	-0.057238	0.050134	2.738714	-1.956130	7.005106	-0.538596	-0.355576
0.139062	0.013595	-0.337546	-0.036210	0.030200	1.035735	-0.101230	-1.533721	0.070071	0.056843	-6.780396	-1.440549	3.683500	-0.112416	0.062243	0.522341	-1.718213	9.377216	-0.534999	-0.342968
0.012240	-0.021320	-0.281671	-0.039286	0.031827	1.014179	-0.128625	-1.318917	0.059976	0.050459	-6.143543	-1.837793	2.415350	-0.167172	0.088899	-1.593339	-1.236667	11.136301	-0.491585	-0.309964
-0.093578	-0.060221	-0.264559	-0.043302	0.034136	0.955147	-0.144031	-1.080514	0.051237	0.044932	-4.967583	-1.944052	0.272803	-0.210540	0.124476	-3.364595	-0.607698	12.108655	-0.416607	-0.264390
-0.169819	-0.094272	-0.299545	-0.047851	0.037079	0.869341	-0.146583	-0.836746	0.044287	0.040415	-3.402120	-1.585359	-2.456742	-0.230732	0.153415	-4.540324	0.025642	12.129674	-0.323587	-0.212715
-0.211927	-0.116225	-0.392220	-0.052394	0.040298	0.771313	-0.138800	-0.608396	0.039254	0.036946	-1.670803	-0.923028	-5.353173	-0.223966	0.161454	-4.955159	0.488951	11.090213	-0.228057	-0.160476
-0.220469	-0.124999	-0.538909	-0.056546	0.043356	0.676639	-0.126399	-0.416310	0.035995	0.034507	-0.028006	-0.294128	-7.953328	-0.201627	0.148726	-4.600111	0.633160	9.031602	-0.142435	-0.109124
-0.199332	-0.125577	-0.728499	-0.060242	0.045983	0.598469	-0.116491	-0.277166	0.034220	0.033123	1.399997	0.027680	-9.927653	-0.179690	0.125044	-3.637577	0.422892	6.219384	-0.072221	-0.055575
-0.152425	-0.125247	-0.946189	-0.063606	0.048074	0.545064	-0.114468	-0.199605	0.033617	0.032876	2.650124	-0.013668	-11.138111	-0.164916	0.097470	-2.330809	-0.016752	3.091893	-0.017273	0.002471
-0.081520	-0.129246	-1.176501	-0.066735	0.049571	0.519256	-0.121452	-0.182645	0.033902	0.033829	3.844628	-0.270713	-11.578980	-0.153608	0.067071	-0.947124	-0.446807	0.132835	0.023542	0.062551
0.014045	-0.138452	-1.404709	-0.069592	0.050406	0.519128	-0.132864	-0.216654	0.034759	0.035852	5.096974	-0.512486	-11.295857	-0.138716	0.032985	0.285037	-0.577097	-2.249131	0.047663	0.112345
0.135727	-0.149374	-1.616950	-0.072033	0.050507	0.537798	-0.140740	-0.285156	0.035765	0.038466	6.414411	-0.532607	-10.328151	-0.115740	-0.004556	1.101218	-0.304777	-3.729579	0.049110	0.133895
0.282441	-0.155912	-1.799877	-0.073867	0.049814	0.561887	-0.140020	-0.366161	0.036475	0.040990	7.621163	-0.230861	-8.698140	-0.082851	-0.044864	1.162693	0.153466	-4.054518	0.029676	0.121110
0.446963	-0.152019	-1.940768	-0.074891	0.048285	0.572781	-0.130430	-0.435827	0.036696	0.042908	8.373317	0.354762	-6.444423	-0.039760	-0.087150	0.258415	0.579706	-3.204163	0.005390	0.086441
0.614806	-0.134439	-2.028662	-0.074902	0.045886	0.553216	-0.114893	-0.475581	0.036644	0.044048	8.322305	1.054195	-3.675528	0.013321	-0.130917	-1.438002	0.819874	-1.537283	-0.003340	0.047338
0.768367	-0.103925	-2.056168	-0.073720	0.042620	0.495135	-0.099051	-0.477719	0.036817	0.044468	7.397788	1.669234	-0.592874	0.074940	-0.173850	-3.386338	0.757696	0.364974	0.015119	0.012906
0.893734	-0.064290	-2.020820	-0.071239	0.038576	0.402881	-0.088129	-0.445776	0.037795	0.044374	5.854554	2.063007	2.548582	0.140478	-0.210934	-4.969812	0.463170	1.963888	0.062399	-0.009239
0.983301	-0.021317	-1.924959	-0.067487	0.033959	0.289974	-0.084015	-0.391856	0.040064	0.044119	4.004364	2.149824	5.518851	0.202638	-0.236260	-5.800373	0.124832	2.870492	0.131877	-0.012102
1.034103	0.018528	-1.774721	-0.062651	0.029083	0.172718	-0.084922	-0.333181	0.043888	0.044125	2.048891	1.914057	8.140919	0.253627	-0.244779	-5.821455	-0.087895	2.876561	0.211165	0.006170
1.045962	0.049500	-1.579329	-0.057051	0.024328	0.064829	-0.087607	-0.288186	0.049222	0.044789	0.114441	1.407926	10.264645	0.287185	-0.233751	-5.208667	-0.137071	1.967668	0.283944	0.043545
1.021261	0.067702	-1.351134	-0.051094	0.020081	-0.024191	-0.089039	-0.273682	0.055685	0.046359	-1.665560	0.735686	11.729059	0.299519	-0.203778	-4.170675	-0.037255	0.250510	0.333700	0.090267
0.965534	0.071827	-1.106111	-0.045215	0.016655	-0.088640	-0.086274	-0.302779	0.062631	0.048767	-3.125791	0.033298	12.346393	0.290398	-0.159565	-2.894826	0.207893	-2.060007	0.348766	0.129103
0.887941	0.063460	-0.864004	-0.039793	0.014224	-0.126679	-0.077092	-0.382217	0.069405	0.051685	-4.080813	-0.553086	11.932689	0.263389	-0.108670	-1.574402	0.546371	-4.612166	0.333496	0.149982
0.801394	0.047119	-0.647158	-0.035113	0.012803	-0.139356	-0.061218	-0.510780	0.075660	0.054813	-4.345309	-0.877657	10.384128	0.223341	-0.058817	-0.327094	0.870918	-7.005180	0.305489	0.157995
0.721413	0.029634	-0.477151	-0.031372	0.012282	-0.127637	-0.040010	-0.680524	0.081357	0.058056	-3.818428	-0.841871	7.797324	0.174386	-0.015974	0.893763	1.116477	-8.933708	0.278292	0.163639
0.662359	0.017914	-0.369370	-0.028682	0.012460	-0.090035	-0.015162	-0.879538	0.086542	0.061424	-2.620168	-0.479133	4.554541	0.121114	0.016304	2.222459	1.276856	-10.233284	0.252814	0.169854
0.632535	0.015971	-0.328072	-0.027015	0.013155	-0.023303	0.011245	-1.094057	0.091144	0.064827	-1.107254	0.032770	1.257816	0.071413	0.040446	3.721223	1.322800	-10.829694	0.221656	0.169194
0.631543	0.023180	-0.344984	-0.026160	0.014249	0.075078	0.036006	-1.309398	0.094924	0.067981	0.273735	0.452335	-1.477782	0.034604	0.058818	5.320634	1.192887	-10.682884	0.176690	0.152282
0.650245	0.034921	-0.401569	-0.025766	0.015542	0.204446	0.054961	-1.510300	0.097532	0.070495	1.090838	0.607452	-3.177471	0.016378	0.065370	6.833041	0.847534	-9.768136	0.113436	0.115140
0.671375	0.045557	-0.472245	-0.025477	0.016758	0.358790	0.063827	-1.681494	0.098612	0.071982	0.953041	0.485137	-3.534317	0.014888	0.058448	7.966223	0.292921	-8.095784	0.032955	0.059393
0.673068	0.050380	-0.529705	-0.025114	0.017785	0.525585	0.059449	-1.809012	0.097911	0.072153	-0.292133	0.146484	-2.552763	0.019090	0.049406	8.393658	-0.395411	-5.753236	-0.058257	-0.009171
0.637158	0.047297	-0.553200	-0.024770	0.018721	0.687629	0.041197	-1.882230	0.095346	0.070879	-2.338478	-0.250159	-0.667219	0.015460	0.046287	7.931120	-1.078204	-2.934246	-0.151412	-0.081829
0.557384	0.037950	-0.534709	-0.024710	0.019620	0.828554	0.011352	-1.895545	0.090996	0.068224	-4.520365	-0.526320	1.445914	-0.002370	0.044468	6.698654	-1.612782	0.096788	-0.238682	-0.148821
0.440657	0.024893	-0.479098	-0.025224	0.020490	0.937230	-0.025575	-1.848577	0.085106	0.064446	-6.215715	-0.691712	3.172022	-0.034636	0.043439	4.983703	-1.901641	3.086306	-0.311542	-0.200609
0.302131	0.008103	-0.400895	-0.026569	0.021429	1.007858	-0.064194	-1.745184	0.078111	0.059968	-7.088302	-0.897932	4.074520	-0.078949	0.048939	3.036252	-1.918381	5.837498	-0.360055	-0.229534
0.159412	-0.014515	-0.320244	-0.028929	0.022659	1.038545	-0.099335	-1.592396	0.070613	0.055295	-7.082473	-1.215126	3.928009	-0.131547	0.066887	1.035577	-1.684014	8.202414	-0.377056	-0.232998
0.028111	-0.043058	-0.258373	-0.032380	0.024479	1.030510	-0.126669	-1.399899	0.063265	0.050889	-6.339418	-1.481101	2.732730	-0.185962	0.100306	-0.865932	-1.246712	10.050298	-0.361613	-0.214471
-0.079969	-0.072202	-0.234030	-0.036797	0.027123	0.988272	-0.143265	-1.180121	0.056644	0.047089	-5.054954	-1.412516	0.647407	-0.231147	0.142961	-2.496926	-0.684534	11.240736	-0.318973	-0.180912
-0.156970	-0.093451	-0.261001	-0.041788	0.030522	0.919945	-0.148262	-0.948513	0.051165	0.044083	-3.429664	-0.914499	-2.049800	-0.253232	0.177410	-3.678737	-0.109319	11.619433	-0.257752	-0.139766
-0.199884	-0.100986	-0.345531	-0.046780	0.034243	0.836589	-0.143410	-0.723456	0.047057	0.041924	-1.723121	-0.193063	-4.949079	-0.246160	0.186468	-4.278816	0.343943	11.047298	-0.187586	-0.097422
-0.211048	-0.095595	-0.484713	-0.051341	0.037735	0.750739	-0.133098	-0.524848	0.044375	0.040590	-0.191555	0.398701	-7.590631	-0.221399	0.168793	-4.244203	0.547792	9.477095	-0.116457	-0.056553
-0.195506	-0.084166	-0.668128	-0.055399	0.040639	0.674646	-0.123421	-0.370932	0.043055	0.040072	1.080538	0.590097	-9.639319	-0.197346	0.136793	-3.612600	0.436546	7.040842	-0.049754	-0.015584
-0.157062	-0.075496	-0.881559	-0.059102	0.042852	0.618331	-0.119897	-0.274323	0.042939	0.040397	2.196940	0.351023	-10.952622	-0.181721	0.101907	-2.519563	0.075185	4.066507	0.007928	0.026965
-0.096225	-0.075482	-1.110066	-0.062547	0.044378	0.587911	-0.124715	-0.239065	0.043759	0.041569	3.331800	-0.124491	-11.522545	-0.168886	0.067881	-1.177752	-0.340205	1.008465	0.050440	0.068854
-0.010632	-0.084826	-1.339365	-0.065662	0.045246	0.584441	-0.135020	-0.259633	0.045092	0.043464	4.609548	-0.568500	-11.388633	-0.150702	0.035448	0.147543	-0.545387	-1.655856	0.069720	0.102171
0.102496	-0.099647	-1.555820	-0.068284	0.045505	0.602752	-0.143886	-0.321691	0.046363	0.045708	6.009626	-0.772952	-10.578247	-0.123821	0.005651	1.126158	-0.379811	-3.500467	0.058940	0.113105
0.242582	-0.113669	-1.746050	-0.070236	0.045196	0.629720	-0.145622	-0.403345	0.047019	0.047749	7.313762	-0.649194	-9.100701	-0.088179	-0.022412	1.341514	0.020099	-4.167668	0.022623	0.096443
0.402205	-0.120549	-1.897046	-0.071352	0.044313	0.645179	-0.138779	-0.478838	0.046848	0.049217	8.147480	-0.220430	-6.981998	-0.044313	-0.051648	0.492342	0.445327	-3.542893	-0.018218	0.065226
0.566715	-0.115801	-1.997326	-0.071469	0.042793	0.629401	-0.125209	-0.526763	0.046125	0.050043	8.177332	0.399848	-4.319237	0.007592	-0.084491	-1.272465	0.738218	-1.957571	-0.039815	0.033595
0.719047	-0.097808	-2.038756	-0.070434	0.040566	0.572372	-0.109616	-0.536702	0.045440	0.050309	7.366875	1.063617	-1.302650	0.067060	-0.120458	-3.377604	0.769652	-0.004388	-0.029481	0.007184
0.845632	-0.067975	-2.017904	-0.068129	0.037615	0.476998	-0.097220	-0.509732	0.045476	0.050213	5.944202	1.619109	1.823217	0.131511	-0.156320	-5.185672	0.554216	1.764323	0.014925	-0.007515
0.938232	-0.030476	-1.936107	-0.064551	0.034031	0.355889	-0.090660	-0.456123	0.046829	0.050079	4.171918	1.936359	4.826557	0.194178	-0.186022	-6.275450	0.254617	2.920322	0.087046	-0.004904
0.992812	0.008718	-1.798739	-0.059863	0.030040	0.225806	-0.088590	-0.392524	0.049867	0.050262	2.241274	1.939513	7.515864	0.246632	-0.202777	-6.510492	0.068710	3.186027	0.174091	0.015246
1.008494	0.042959	-1.614500	-0.054369	0.025969	0.102607	-0.087187	-0.338100	0.054625	0.051081	0.304194	1.609543	9.731637	0.282497	-0.202279	-5.987392	0.087887	2.487668	0.258118	0.050585
0.987497	0.066324	-1.395088	-0.048453	0.022181	-0.001310	-0.082678	-0.311014	0.060744	0.052730	-1.481786	1.002500	11.325464	0.298590	-0.183663	-4.892435	0.282532	0.909489	0.319151	0.093035
0.935264	0.075252	-1.155295	-0.042512	0.019003	-0.077594	-0.072853	-0.326055	0.067503	0.055106	-2.955910	0.257536	12.139014	0.294916	-0.149487	-3.434602	0.564701	-1.351096	0.340499	0.125852
0.860270	0.070118	-0.913229	-0.036909	0.016670	-0.122779	-0.057043	-0.392049	0.074073	0.057815	-3.969983	-0.411627	12.006008	0.273968	-0.105141	-1.869626	0.864854	-3.961278	0.321809	0.136759
0.773867	0.055976	-0.689785	-0.031938	0.015284	-0.138207	-0.035799	-0.509784	0.079940	0.060478	-4.380766	-0.771641	10.802708	0.238953	-0.057363	-0.420196	1.121874	-6.506441	0.283275	0.131252
0.689905	0.041161	-0.506320	-0.027857	0.014814	-0.127049	-0.010699	-0.672551	0.085064	0.063013	-4.075612	-0.694094	8.549400	0.191467	-0.012731	0.875224	1.291388	-8.637112	0.248124	0.125906
0.622462	0.033229	-0.380182	-0.024881	0.015108	-0.090486	0.016299	-0.868873	0.089666	0.065590	-3.087906	-0.279948	5.512030	0.133985	0.022937	2.151094	1.360371	-10.153069	0.225000	0.130709
0.581733	0.034843	-0.319741	-0.023098	0.015952	-0.026772	0.042809	-1.085057	0.093903	0.068351	-1.664833	0.194519	2.193865	0.074534	0.047838	3.543341	1.301471	-10.967493	0.207435	0.140385
0.570633	0.043760	-0.321514	-0.022367	0.017183	0.066909	0.065735	-1.306453	0.097714	0.071200	-0.199127	0.510984	-0.798108	0.025207	0.065641	5.072863	1.080409	-11.040864	0.184018	0.141876
0.583793	0.055350	-0.370987	-0.022344	0.018658	0.191638	0.081854	-1.517823	0.100835	0.073799	0.896562	0.581649	-2.944414	-0.005148	0.075580	6.616749	0.703039	-10.346307	0.145084	0.124037
