-0.001430	0.161561	-0.009896	0.986812	-0.044741	0.295263	-4.660499	-0.095715	-0.790072	-0.097738	2.017320	-0.069891	0.040141	-0.135720	-0.508249	-0.103757	0.506061	0.042418	0.047356	0.380848	-6.975898	1.717074	-0.051427	0.078469	-0.176683	0.349239	3.869764	0.939116	-0.683716	-0.078795	-0.007248
0.001783	0.160454	-0.030524	0.986570	-0.026645	-0.224119	-4.183881	-0.088659	-0.853293	-0.077857	2.001720	-0.068776	0.038193	-0.129160	-0.462194	-0.096079	0.491008	0.041923	0.047185	0.705589	-6.322061	1.988159	-1.559933	0.111469	-0.194827	0.655937	4.605540	0.767818	-1.505233	-0.049433	-0.017064
0.004616	0.156998	-0.048415	0.986401	0.020509	-0.688165	-3.617020	-0.078920	-0.908845	-0.056173	1.971176	-0.067340	0.036096	-0.120218	-0.410449	-0.090435	0.469284	0.041799	0.046963	0.973900	-5.555188	2.168402	-3.054392	0.143617	-0.209682	0.894260	5.174494	0.564425	-2.172432	-0.012427	-0.022198
0.007058	0.152553	-0.063665	0.986217	0.063931	-0.879480	-3.071669	-0.067175	-0.955826	-0.033697	1.926090	-0.065599	0.033888	-0.109748	-0.354910	-0.086800	0.442840	0.042104	0.046738	1.174456	-4.698165	2.247615	-4.508606	0.174096	-0.220836	1.046924	5.553910	0.363512	-2.644417	0.030471	-0.022544
0.009037	0.147879	-0.075901	0.986047	0.093455	-0.921299	-2.455103	-0.054145	-0.993558	-0.011475	1.867107	-0.063578	0.031608	-0.098680	-0.297552	-0.084823	0.413918	0.042875	0.046555	1.303086	-3.773212	2.222181	-5.898336	0.202124	-0.227971	1.106829	5.735819	0.197679	-2.892215	0.077146	-0.018247
0.010641	0.143456	-0.085738	0.985878	0.106421	-0.868892	-1.967163	-0.040525	-1.021572	0.009467	1.795094	-0.061308	0.029299	-0.087910	-0.240280	-0.083907	0.384905	0.044127	0.046460	1.361965	-2.801395	2.094177	-7.201290	0.226989	-0.230912	1.077030	5.727177	0.091562	-2.901268	0.125168	-0.009589
0.012077	0.139396	-0.094537	0.985640	0.112172	-0.793214	-1.757381	-0.026949	-1.039606	0.028181	1.711128	-0.058827	0.027003	-0.078221	-0.184810	-0.083331	0.358193	0.045846	0.046490	1.357587	-1.803339	1.871433	-8.396587	0.248096	-0.229643	0.968872	5.547025	0.057646	-2.671238	0.171945	0.003070
0.013443	0.135432	-0.102894	0.985338	0.122176	-0.770727	-1.667435	-0.013958	-1.047609	0.043860	1.616488	-0.056177	0.024760	-0.070226	-0.132598	-0.082370	0.336064	0.047996	0.046682	1.299149	-0.800331	1.567869	-9.464039	0.265021	-0.224298	0.799531	5.221175	0.096134	-2.212882	0.214961	0.019157
0.014726	0.131752	-0.110742	0.984967	0.125186	-0.711123	-1.565608	-0.001977	-1.045755	0.055890	1.512651	-0.053402	0.022609	-0.064325	-0.084823	-0.080408	0.320621	0.050515	0.047058	1.198010	0.185377	1.202960	-10.383665	0.277507	-0.215107	0.590106	4.777499	0.196201	-1.544293	0.251910	0.037602
0.015944	0.128403	-0.118215	0.984522	0.125017	-0.642473	-1.491440	0.008696	-1.034443	0.063892	1.401297	-0.050548	0.020585	-0.060687	-0.042380	-0.077046	0.313729	0.053322	0.047625	1.067314	1.131236	0.800277	-11.135386	0.285386	-0.202324	0.363751	4.244246	0.336128	-0.689198	0.280721	0.056736
0.017026	0.125935	-0.124915	0.983995	0.104131	-0.466083	-1.340848	0.017904	-1.014290	0.067750	1.284309	-0.047662	0.018724	-0.059254	-0.005876	-0.072176	0.316956	0.056320	0.048371	0.920789	2.015306	0.385765	-11.698791	0.288526	-0.186190	0.143291	3.650421	0.486987	0.322692	0.299794	0.074565
0.017984	0.123626	-0.130834	0.983502	0.101111	-0.435156	-1.184065	0.025612	-0.986125	0.067609	1.163777	-0.044794	0.017054	-0.059765	0.024378	-0.065951	0.331507	0.059406	0.049264	0.770864	2.816467	-0.014110	-12.053249	0.286859	-0.166951	-0.051092	3.025465	0.622521	1.455120	0.308537	0.089295
0.018817	0.121753	-0.135994	0.983020	0.087797	-0.349731	-1.033298	0.031881	-0.950989	0.063868	1.041990	-0.041990	0.015605	-0.061801	0.048351	-0.058675	0.358161	0.062483	0.050263	0.626853	3.513640	-0.374081	-12.178700	0.280428	-0.144914	-0.203584	2.397240	0.727585	2.665422	0.307785	0.099893
0.019382	0.120317	-0.139473	0.982698	0.066876	-0.269410	-0.695580	0.036820	-0.910141	0.057154	0.921418	-0.039296	0.014400	-0.064841	0.066239	-0.050680	0.397221	0.065481	0.051327	0.493955	4.084833	-0.671418	-12.057150	0.269379	-0.120510	-0.303998	1.788836	0.799499	3.906008	0.299764	0.106433
0.019679	0.119430	-0.141289	0.982541	0.040145	-0.167414	-0.362194	0.040560	-0.865070	0.048280	0.804670	-0.036757	0.013456	-0.068322	0.078388	-0.042228	0.448500	0.068357	0.052427	0.373921	4.507010	-0.887352	-11.674876	0.253910	-0.094342	-0.348051	1.214864	0.845188	5.127866	0.287618	0.110043
