-0.151858	-0.001393	-0.105745	-0.791041	-0.055976	0.043123	0.682565	-0.008677	-0.231853	-0.320533	0.048163	0.041817	2.403227	0.670391	0.460885	-10.448327	-0.159348	0.102090	-2.850889	0.584142	0.417283	4.699029	-0.055789	-0.001726
-0.121886	0.002789	-0.101917	-0.900677	-0.057533	0.044045	0.660284	-0.005366	-0.227572	-0.289980	0.047705	0.041932	2.997133	0.418186	0.382763	-10.963654	-0.155653	0.092221	-2.228094	0.331088	0.428180	3.055300	-0.045824	0.011480
-0.085848	0.003547	-0.099615	-1.013603	-0.059052	0.044852	0.644706	-0.005171	-0.223486	-0.275547	0.047292	0.042176	3.603801	0.075820	0.230258	-11.292540	-0.151876	0.080679	-1.557850	0.019586	0.408518	1.443335	-0.041314	0.024387
-0.043508	0.000329	-0.099233	-1.127967	-0.060523	0.045524	0.635884	-0.008443	-0.219630	-0.276223	0.046866	0.042538	4.234080	-0.321802	0.038151	-11.436438	-0.147160	0.067264	-0.882240	-0.327260	0.385593	-0.067599	-0.042549	0.036278
0.005399	-0.006994	-0.100816	-1.241940	-0.061931	0.046043	0.633424	-0.015269	-0.215762	-0.290365	0.046368	0.042996	4.890655	-0.732295	-0.158249	-11.397245	-0.140819	0.051836	-0.245926	-0.682563	0.386839	-1.414223	-0.049792	0.045760
0.061067	-0.018109	-0.104082	-1.353703	-0.063255	0.046386	0.636465	-0.025421	-0.211454	-0.315767	0.045739	0.043507	5.566813	-1.111566	-0.326599	-11.176388	-0.132392	0.034386	0.304118	-1.015189	0.430812	-2.540170	-0.062995	0.051141
0.123524	-0.032303	-0.108483	-1.461450	-0.064471	0.046536	0.643648	-0.038323	-0.206242	-0.349726	0.044925	0.044019	6.245707	-1.419346	-0.440117	-10.774700	-0.121617	0.015003	0.718292	-1.290186	0.521206	-3.395929	-0.081375	0.051128
0.192528	-0.048537	-0.113273	-1.563380	-0.065555	0.046475	0.653121	-0.053064	-0.199737	-0.389146	0.043893	0.044473	6.900334	-1.623395	-0.478988	-10.192936	-0.108349	-0.006139	0.947216	-1.474164	0.650490	-3.942001	-0.103175	0.045405
0.267473	-0.065564	-0.117585	-1.657709	-0.066480	0.046188	0.662626	-0.068503	-0.191652	-0.430716	0.042635	0.044820	7.494577	-1.702690	-0.431259	-9.432970	-0.092498	-0.028748	0.950556	-1.543893	0.808479	-4.157034	-0.125836	0.034701
0.347333	-0.082060	-0.120537	-1.742706	-0.067220	0.045663	0.669718	-0.083415	-0.181814	-0.471183	0.041170	0.045024	7.986014	-1.649634	-0.295184	-8.499624	-0.073998	-0.052419	0.709188	-1.491143	0.983778	-4.046673	-0.146428	0.020429
0.430649	-0.096766	-0.121357	-1.816731	-0.067748	0.044896	0.672052	-0.096627	-0.170244	-0.507642	0.039549	0.045067	8.331582	-1.470622	-0.081976	-7.402507	-0.052822	-0.076703	0.233393	-1.321226	1.157079	-3.645926	-0.162136	0.004254
0.515608	-0.108614	-0.119508	-1.878301	-0.068039	0.043885	0.667670	-0.107124	-0.157261	-0.537765	0.037843	0.044944	8.495888	-1.184755	0.184901	-6.157034	-0.029038	-0.101112	-0.438178	-1.049670	1.298209	-3.012324	-0.170637	-0.012229
0.600197	-0.116828	-0.114752	-1.926145	-0.068067	0.042635	0.655197	-0.114136	-0.143514	-0.559910	0.036140	0.044668	8.458846	-0.821383	0.475595	-4.784434	-0.002863	-0.125050	-1.247321	-0.701293	1.374702	-2.214458	-0.170228	-0.027667
0.682382	-0.120997	-0.107133	-1.959254	-0.067814	0.041157	0.633920	-0.117240	-0.129859	-0.573131	0.034543	0.044258	8.218541	-0.416942	0.761899	-3.310869	0.025357	-0.147783	-2.127645	-0.310403	1.365506	-1.322127	-0.159723	-0.040924
0.760267	-0.121103	-0.096910	-1.976912	-0.067262	0.039472	0.603777	-0.116420	-0.117177	-0.577138	0.033159	0.043749	7.788521	-0.010584	1.022269	-1.765739	0.055129	-0.168489	-3.014350	0.082082	1.268266	-0.400653	-0.138431	-0.050929
0.832184	-0.117486	-0.084491	-1.978706	-0.066405	0.037609	0.565269	-0.112065	-0.106207	-0.572227	0.032096	0.043183	7.191705	0.361659	1.241911	-0.179443	0.085755	-0.186346	-3.850800	0.435483	1.097009	0.491087	-0.106295	-0.056614
0.896724	-0.110760	-0.070383	-1.964521	-0.065242	0.035602	0.519353	-0.104898	-0.097447	-0.559225	0.031457	0.042613	6.453981	0.672630	1.410850	1.418522	0.116318	-0.200622	-4.591622	0.716712	0.875925	1.300231	-0.063911	-0.057051
0.952728	-0.101689	-0.055154	-1.934518	-0.063784	0.033495	0.467323	-0.095853	-0.091105	-0.539433	0.031333	0.042096	5.600354	0.907047	1.522875	3.000318	0.145788	-0.210777	-5.202990	0.904503	0.634247	1.979197	-0.012391	-0.051641
0.999269	-0.091083	-0.039404	-1.889121	-0.062052	0.031329	0.410700	-0.085953	-0.087091	-0.514563	0.031800	0.041695	4.654168	1.060690	1.574969	4.539659	0.173152	-0.216525	-5.662277	0.989990	0.401405	2.487001	0.046743	-0.040153
1.035647	-0.079711	-0.023743	-1.829006	-0.060077	0.029151	0.351116	-0.076202	-0.085081	-0.486637	0.032916	0.041469	3.637745	1.137166	1.566076	6.011500	0.197495	-0.217854	-5.958383	0.975087	0.200941	2.792592	0.111526	-0.022588
1.061383	-0.068267	-0.008783	-1.755089	-0.057897	0.027001	0.290206	-0.067502	-0.084622	-0.457863	0.034711	0.041478	2.573571	1.144432	1.495991	7.391656	0.218045	-0.215003	-6.091058	0.870019	0.045910	2.877358	0.179524	0.000962
1.076241	-0.057341	0.004871	-1.668527	-0.055555	0.024917	0.229531	-0.060592	-0.085233	-0.430518	0.037190	0.041781	1.485835	1.092560	1.365493	8.656247	0.234192	-0.208401	-6.067468	0.690979	-0.061037	2.734539	0.247945	0.030282
1.080254	-0.047410	0.016648	-1.570717	-0.053100	0.022931	0.170557	-0.056005	-0.086467	-0.406856	0.040328	0.042429	0.401332	0.993085	1.177621	9.781030	0.245452	-0.198534	-5.897413	0.458733	-0.123446	2.366158	0.313816	0.064774
1.073743	-0.038818	0.026040	-1.463307	-0.050586	0.021073	0.114651	-0.054026	-0.087926	-0.389054	0.044070	0.043460	-0.651121	0.859172	0.939269	10.740973	0.251398	-0.185827	-5.590589	0.197898	-0.145833	1.780260	0.374152	0.103091
1.057318	-0.031766	0.032664	-1.348204	-0.048070	0.019367	0.063073	-0.054669	-0.089225	-0.379144	0.048332	0.044890	-1.642447	0.705229	0.662372	11.510266	0.251645	-0.170586	-5.157835	-0.064326	-0.129936	0.990971	0.426173	0.143039
1.031865	-0.026314	0.036308	-1.227576	-0.045610	0.017837	0.016923	-0.057677	-0.089965	-0.378932	0.053008	0.046709	-2.545311	0.545171	0.364426	12.062833	0.245974	-0.153029	-4.614953	-0.300826	-0.073970	0.021154	0.467679	0.181915
0.998512	-0.022416	0.036993	-1.103842	-0.043265	0.016503	-0.022935	-0.062560	-0.089727	-0.389881	0.057983	0.048881	-3.335291	0.389884	0.068459	12.373358	0.234473	-0.133347	-3.985790	-0.488314	0.023786	-1.094850	0.497477	0.217139
0.958605	-0.019961	0.035013	-0.979654	-0.041089	0.015386	-0.055952	-0.068670	-0.088133	-0.412990	0.063139	0.051349	-3.990730	0.245499	-0.197985	12.418827	0.217603	-0.111761	-3.301746	-0.610947	0.159360	-2.310941	0.515594	0.246877
0.913687	-0.018823	0.030954	-0.857848	-0.039128	0.014500	-0.081919	-0.075291	-0.084918	-0.448718	0.068371	0.054053	-4.491822	0.113803	-0.405952	12.180631	0.196150	-0.088589	-2.596696	-0.662127	0.321501	-3.572744	0.523174	0.270332
0.865485	-0.018872	0.025652	-0.741371	-0.037417	0.013857	-0.100908	-0.081723	-0.079961	-0.496959	0.073592	0.056929	-4.820188	-0.004979	-0.530153	11.647706	0.171104	-0.064300	-1.898886	-0.643160	0.495721	-4.824143	0.522064	0.287638
0.815883	-0.019954	0.020113	-0.633162	-0.035982	0.013462	-0.113146	-0.087316	-0.073268	-0.557101	0.078734	0.059925	-4.960205	-0.108147	-0.553913	10.820892	0.143507	-0.039499	-1.223824	-0.559328	0.669299	-6.014175	0.514276	0.299555
